sex,LSAT,UGPA,ZFYA,Amerindian,Asian,Black,Hispanic,Mexican,Other,Puertorican,White
1,1.7485802470985965,1.124290123549298,0.8071502059154971,0,0,0,0,1,0,0,0
1,1.695570926372661,1.0977854631863304,0.7629757719772177,0,0,0,0,1,0,0,0
1,1.424725217444928,0.7123626087224639,1.1206043478707732,0,0,0,1,0,0,0,0
1,1.6225747604484129,0.6612873802242064,1.1688123003736774,1,0,0,0,0,0,0,0
1,1.8172803240139173,0.9086401620069589,1.4477336033449313,0,0,0,1,0,0,0,0
1,1.4512623149352435,0.625631157467622,0.7093852624460366,0,0,0,0,0,0,1,0
0,1.7285519972758516,1.1642759986379256,1.840459997729876,0,0,1,0,0,0,0,0
0,1.52114360214884,1.06057180107442,1.6676196684573663,0,0,1,0,0,0,0,0
1,1.4472094658087926,0.4736047329043963,0.8226745548406604,0,0,0,0,0,1,0,0
1,1.5993106142465645,0.6496553071232822,1.149425511872137,1,0,0,0,0,0,0,0
1,1.3511120174074254,0.5755560087037127,0.6259266811728545,0,0,0,0,0,0,1,0
0,2.384545515313042,1.292272757656521,1.887121262760868,0,0,0,0,0,0,0,1
1,1.6904661370430645,0.6452330685215323,1.0087217808692206,0,1,0,0,0,0,0,0
1,1.6213050333786985,0.6606525166893493,1.167754194482249,1,0,0,0,0,0,0,0
0,1.785366898104269,0.9926834490521343,1.2211390817535577,0,0,0,0,0,0,1,0
0,1.4342366238416426,1.0171183119208214,1.595197186534702,0,0,1,0,0,0,0,0
0,1.62143181305655,0.810715906528275,1.1845265108804583,0,1,0,0,0,0,0,0
1,1.5737342854914,0.6868671427457,0.8114452379095001,0,0,0,0,0,0,1,0
1,2.0645142950285944,0.9322571475142976,1.3870952458571624,0,0,0,0,0,0,0,1
0,2.0218190199844788,1.2109095099922396,1.8515158499870656,0,0,0,1,0,0,0,0
1,1.3453609533368074,0.4226804766684037,0.7378007944473395,0,0,0,0,0,1,0,0
1,1.506189798431094,0.8530948992155472,1.421824832025912,0,0,1,0,0,0,0,0
1,1.6142576780338571,1.0571288390169284,0.695214731694881,0,0,0,0,1,0,0,0
1,1.556465152513936,0.628232576256968,1.11372096042828,1,0,0,0,0,0,0,0
0,1.9700745635811432,1.4350372817905717,1.2250621363176193,0,0,0,0,1,0,0,0
0,1.914248484537128,0.907124242268564,1.4452070704476063,0,0,0,0,0,1,0,0
1,1.6314275431105472,0.7157137715552737,0.8595229525921227,0,0,0,0,0,0,1,0
1,1.785536002737539,0.6927680013687697,1.0879466689479496,0,1,0,0,0,0,0,0
1,1.4941823051441436,0.5970911525720718,1.0618185876201196,1,0,0,0,0,0,0,0
0,1.465652571450371,1.0328262857251855,1.621377142875309,0,0,1,0,0,0,0,0
1,1.3480130578463982,0.4740065289231992,0.7233442148719987,0,1,0,0,0,0,0,0
0,1.5488725288406404,0.7244362644203202,1.1407271073672005,0,0,0,0,0,1,0,0
1,1.9570878581255184,1.2285439290627589,0.980906548437932,0,0,0,0,1,0,0,0
0,2.2697907897456178,1.2348953948728087,1.7914923247880146,0,0,0,0,0,0,0,1
1,1.7258913678524193,0.7629456839262097,0.9382428065436828,0,0,0,0,0,0,1,0
0,1.7842146793744205,0.8421073396872101,1.3368455661453504,0,0,0,0,0,1,0,0
0,2.1879108021197573,1.5439554010598786,1.406592335099798,0,0,0,0,1,0,0,0
1,1.316495998976542,0.408247999488271,0.713746665813785,0,0,0,0,0,1,0,0
1,1.2993211756163194,0.4496605878081599,0.6827676463469331,0,1,0,0,0,0,0,0
1,1.8929731536123435,0.7964865768061719,1.394144294676953,1,0,0,0,0,0,0,0
0,1.8762285252555864,1.1381142626277934,1.7301904377129889,0,0,0,1,0,0,0,0
0,2.0067296391210423,1.053364819560521,1.7222746992675353,1,0,0,0,0,0,0,0
1,1.3666583253075943,0.4333291626537972,0.7555486044229952,0,0,0,0,0,1,0,0
0,1.983358076477129,1.4416790382385645,1.2361317303976076,0,0,0,0,1,0,0,0
1,1.817225590593588,0.758612795296794,1.3310213254946568,1,0,0,0,0,0,0,0
0,1.8872833775443008,0.9936416887721504,1.622736147953584,1,0,0,0,0,0,0,0
1,1.483369082497789,0.6416845412488945,0.7361409020814909,0,0,0,0,0,0,1,0
0,1.972127518692578,1.036063759346289,1.6934395989104816,1,0,0,0,0,0,0,0
0,1.858439334712292,0.979219667356146,1.5986994455935766,1,0,0,0,0,0,0,0
0,1.9859366139937429,1.0929683069968712,1.3882805116614525,0,0,0,0,0,0,1,0
1,1.4417726248237126,0.4708863124118564,0.8181438540197605,0,0,0,0,0,1,0,0
0,2.227651801235959,1.2138259006179797,1.7563765010299657,0,0,0,0,0,0,0,1
0,1.677995563470016,0.8389977817350079,1.2316629695583463,0,1,0,0,0,0,0,0
0,1.607179027876131,0.7535895139380655,1.1893158565634427,0,0,0,0,0,1,0,0
0,1.7110843324260827,0.8055421662130413,1.275903610355069,0,0,0,0,0,1,0,0
0,1.679793478377276,0.839896739188638,1.2331612319810634,0,1,0,0,0,0,0,0
0,1.867873184244936,0.883936592122468,1.40656098687078,0,0,0,0,0,1,0,0
0,1.967654018488544,1.0338270092442718,1.6897116820737863,1,0,0,0,0,0,0,0
0,1.691855501015643,0.9459277505078214,1.143212917513036,0,0,0,0,0,0,1,0
0,2.14682406697728,1.1734120334886402,1.6890200558144,0,0,0,0,0,0,0,1
0,1.8679022164458703,0.8839511082229351,1.4065851803715586,0,0,0,0,0,1,0,0
1,1.5794833926015617,0.5397416963007808,0.9329028271679678,0,0,0,0,0,1,0,0
0,2.096702378375343,1.1483511891876717,1.6472519819794524,0,0,0,0,0,0,0,1
0,1.9463674175398784,1.1731837087699395,1.7886395146165657,0,0,0,1,0,0,0,0
1,1.4683771888148915,0.7341885944074458,1.1569809906790762,0,0,0,1,0,0,0,0
0,1.9952305832362132,1.1976152916181066,1.829358819363511,0,0,0,1,0,0,0,0
1,1.2910124246137578,0.7455062123068789,1.242510353844798,0,0,1,0,0,0,0,0
1,1.4320658980114982,0.5660329490057491,1.0100549150095817,1,0,0,0,0,0,0,0
0,1.3662152693217746,0.9831076346608874,1.538512724434812,0,0,1,0,0,0,0,0
1,1.572778220530073,0.6863891102650368,0.8106485171083946,0,0,0,0,0,0,1,0
1,1.602333278074764,0.651166639037382,1.1519443983956368,1,0,0,0,0,0,0,0
1,1.2152318133962068,0.5076159066981035,0.5126931778301724,0,0,0,0,0,0,1,0
1,1.2781313339816114,0.7390656669908058,1.2317761116513428,0,0,1,0,0,0,0,0
0,1.779606220904816,0.989803110452408,1.21633851742068,0,0,0,0,0,0,1,0
1,1.8278323198361293,0.6639161599180647,1.139860266530108,0,0,0,0,0,1,0,0
0,1.291868067463319,0.9459340337316596,1.4765567228860992,0,0,1,0,0,0,0,0
0,1.6320412077803226,0.9160206038901612,1.0933676731502686,0,0,0,0,0,0,1,0
0,1.9648287499862176,0.9824143749931088,1.4706906249885143,0,1,0,0,0,0,0,0
0,1.5640925957783949,0.7320462978891972,1.1534104964819951,0,0,0,0,0,1,0,0
1,1.451714870950067,0.5758574354750334,1.0264290591250556,1,0,0,0,0,0,0,0
0,1.516773507092459,0.7583867535462295,1.0973112559103826,0,1,0,0,0,0,0,0
1,1.414644907155565,0.7073224535777826,1.1122040892963043,0,0,0,1,0,0,0,0
0,1.7862597951869832,1.0931298975934916,1.6552164959891529,0,0,0,1,0,0,0,0
0,1.5327392449696196,0.8163696224848096,1.3272827041413495,1,0,0,0,0,0,0,0
1,1.494611857601346,0.5473059288006731,0.845509881334455,0,1,0,0,0,0,0,0
0,1.7254538271041473,0.9127269135520736,1.487878189253456,1,0,0,0,0,0,0,0
1,1.758435476727238,0.6792177383636192,1.0653628972726987,0,1,0,0,0,0,0,0
1,1.2268634235108569,0.4134317117554286,0.6223861862590476,0,1,0,0,0,0,0,0
1,1.1764020331569718,0.688201016578486,1.1470016942974766,0,0,1,0,0,0,0,0
0,2.0955539255603077,0.9977769627801534,1.5962949379669225,0,0,0,0,0,1,0,0
0,1.213911607075816,0.906955803537908,1.4115930058965132,0,0,1,0,0,0,0,0
1,1.984152092124416,1.242076046062208,1.003460076770347,0,0,0,0,1,0,0,0
1,1.5422866031484994,0.5211433015742498,0.9019055026237496,0,0,0,0,0,1,0,0
1,1.7326509148030127,0.7663254574015065,0.943875762335844,0,0,0,0,0,0,1,0
1,1.4396678106624874,0.5698339053312438,1.0163898422187394,1,0,0,0,0,0,0,0
1,1.7081194740903425,0.6040597370451712,1.040099561741952,0,0,0,0,0,1,0,0
1,1.5933541946310046,1.0466770973155022,0.677795162192504,0,0,0,0,1,0,0,0
0,1.892236011799393,0.9461180058996964,1.4101966764994942,0,1,0,0,0,0,0,0
0,1.5325890339999084,0.8662945169999542,1.0104908616665904,0,0,0,0,0,0,1,0
0,2.1724554436029098,1.5362277218014548,1.3937128696690917,0,0,0,0,1,0,0,0
1,2.023630704777416,1.261815352388708,1.0363589206478463,0,0,0,0,1,0,0,0
0,1.7785946925281857,0.9892973462640926,1.2154955771068212,0,0,0,0,0,0,1,0
0,1.6218044489897454,1.0109022244948729,1.5181703741581212,0,0,0,1,0,0,0,0
0,1.6213486240121722,0.910674312006086,1.08445718667681,0,0,0,0,0,0,1,0
0,1.9067652773204504,1.1533826386602253,1.7556377311003757,0,0,0,1,0,0,0,0
0,1.81863531141016,1.00931765570508,1.2488627595084667,0,0,0,0,0,0,1,0
0,1.9533835533258053,1.1766917766629028,1.7944862944381712,0,0,0,1,0,0,0,0
0,2.06682778388992,1.2334138919449598,1.8890231532415995,0,0,0,1,0,0,0,0
1,1.0652270435661897,0.6326135217830948,1.0543558696384911,0,0,1,0,0,0,0,0
0,2.228334881596868,1.214167440798434,1.7569457346640565,0,0,0,0,0,0,0,1
1,1.7991044799144609,1.1495522399572304,0.8492537332620508,0,0,0,0,1,0,0,0
0,1.8719192204002095,1.0359596102001047,1.4599326836668414,0,0,0,0,0,0,0,1
1,1.5546377172259185,0.8773188586129591,1.4621980976882651,0,0,1,0,0,0,0,0
0,1.957389235002493,0.9286946175012464,1.481157695835411,0,0,0,0,0,1,0,0
1,1.8903034051244647,0.7951517025622323,1.3919195042703874,1,0,0,0,0,0,0,0
1,2.185246220610847,0.9926231103054236,1.4877051838423725,0,0,0,0,0,0,0,1
1,1.2204361955377192,0.7102180977688597,1.183696829614766,0,0,1,0,0,0,0,0
0,1.8641193987732945,1.1320596993866472,1.7200994989777452,0,0,0,1,0,0,0,0
1,1.9348256924786265,1.2174128462393132,0.9623547437321888,0,0,0,0,1,0,0,0
0,2.0056385552567444,1.102819277628372,1.5713654627139535,0,0,0,0,0,0,0,1
0,2.3677781522630648,1.2838890761315325,1.8731484602192203,0,0,0,0,0,0,0,1
0,2.033000776067256,0.966500388033628,1.54416731338938,0,0,0,0,0,1,0,0
0,1.3346643431019964,0.9673321715509984,1.5122202859183302,0,0,1,0,0,0,0,0
0,1.3040147581268295,0.9520073790634148,1.4866789651056913,0,0,1,0,0,0,0,0
0,1.9225116557608424,1.1612558278804213,1.7687597131340351,0,0,0,1,0,0,0,0
0,1.6713952017497298,0.7856976008748648,1.2428293347914414,0,0,0,0,0,1,0,0
1,1.4850883080941295,0.6425441540470648,0.7375735900784413,0,0,0,0,0,0,1,0
0,1.8106694290779184,0.9053347145389592,1.3422245242315984,0,1,0,0,0,0,0,0
0,1.5947458013776206,0.7973729006888102,1.1622881678146837,0,1,0,0,0,0,0,0
1,1.8414223237248244,0.8207111618624123,1.2011852697706873,0,0,0,0,0,0,0,1
1,1.632410211464571,0.6662051057322856,1.1770085095538094,1,0,0,0,0,0,0,0
0,1.6425727305362523,0.7712863652681261,1.2188106087802102,0,0,0,0,0,1,0,0
1,1.765886994787221,0.8829434973936106,1.4049058289893508,0,0,0,1,0,0,0,0
1,1.4348725624766825,0.6174362812383414,0.6957271353972356,0,0,0,0,0,0,1,0
0,1.977838467657812,1.088919233828906,1.38153205638151,0,0,0,0,0,0,1,0
1,1.5863605828371978,0.793180291418599,1.2553004856976648,0,0,0,1,0,0,0,0
0,2.090527302497466,1.4952636512487332,1.3254394187478886,0,0,0,0,1,0,0,0
0,1.634337261456219,0.9171686307281096,1.0952810512135158,0,0,0,0,0,0,1,0
1,1.6905567281709275,0.6452783640854639,1.008797273475773,0,1,0,0,0,0,0,0
0,1.9110961382520868,1.4055480691260434,1.1759134485434055,0,0,0,0,1,0,0,0
0,1.753140904295048,1.326570452147524,1.04428408691254,0,0,0,0,1,0,0,0
1,1.627243195348758,0.7136215976743792,0.8560359961239652,0,0,0,0,0,0,1,0
1,1.5145843297533468,0.6072921648766734,1.0788202747944555,1,0,0,0,0,0,0,0
0,2.2616803647806782,1.2308401823903392,1.784733637317232,0,0,0,0,0,0,0,1
1,1.7647431284544224,0.8823715642272112,1.403952607045352,0,0,0,1,0,0,0,0
1,1.0007457271892073,0.6003728635946037,1.0006214393243396,0,0,1,0,0,0,0,0
1,1.5642193429578577,0.5821096714789289,0.9035161191315482,0,1,0,0,0,0,0,0
0,1.7969712802229951,0.9484856401114974,1.5474760668524958,1,0,0,0,0,0,0,0
0,1.4657749917980014,0.7328874958990006,1.0548124931650011,0,1,0,0,0,0,0,0
1,1.535506851456491,0.8677534257282454,1.4462557095470758,0,0,1,0,0,0,0,0
1,1.5022652603034423,0.6511326301517213,0.7518877169195354,0,0,0,0,0,0,1,0
0,1.5303871958662358,0.8151935979331179,1.325322663221863,1,0,0,0,0,0,0,0
1,1.2348177762565684,0.4174088881282842,0.6290148135471405,0,1,0,0,0,0,0,0
1,2.1453108267293928,0.9726554133646964,1.4544256889411609,0,0,0,0,0,0,0,1
1,1.956048662807101,0.9780243314035506,1.5633738856725845,0,0,0,1,0,0,0,0
0,1.6336174799493484,1.016808739974674,1.528014566624457,0,0,0,1,0,0,0,0
0,1.4455122714769526,0.8227561357384762,0.9379268928974605,0,0,0,0,0,0,1,0
0,1.5609228113135003,0.8804614056567501,1.0341023427612503,0,0,0,0,0,0,1,0
0,1.7831284654668165,1.3415642327334083,1.069273721222347,0,0,0,0,1,0,0,0
0,1.6847647557275125,0.8923823778637561,1.453970629772927,1,0,0,0,0,0,0,0
1,1.736385755087592,0.8681928775437959,1.3803214625729932,0,0,0,1,0,0,0,0
1,1.5641025747009838,0.632051287350492,1.1200854789174866,1,0,0,0,0,0,0,0
0,1.856717258400297,1.0283586292001488,1.4472643820002478,0,0,0,0,0,0,0,1
0,1.419027416085668,1.009513708042834,1.5825228467380563,0,0,1,0,0,0,0,0
0,1.6120839152364326,0.8060419576182162,1.1767365960303602,0,1,0,0,0,0,0,0
0,1.8283106259219368,1.1141553129609685,1.690258854934947,0,0,0,1,0,0,0,0
1,1.6850652426646069,0.5925326213323034,1.0208877022205056,0,0,0,0,0,1,0,0
0,1.8262722422350484,0.863136121117524,1.3718935351958734,0,0,0,0,0,1,0,0
1,2.023382376620944,0.911691188310472,1.35281864718412,0,0,0,0,0,0,0,1
0,2.0240304986226287,1.0620152493113142,1.7366920821855238,1,0,0,0,0,0,0,0
0,2.17611217275212,1.18805608637606,1.7134268106267667,0,0,0,0,0,0,0,1
1,1.7423906225223345,0.7711953112611674,1.1186588521019456,0,0,0,0,0,0,0,1
0,1.4698138040216038,1.034906902010802,1.6248448366846695,0,0,1,0,0,0,0,0
0,2.045421962253869,1.2227109811269343,1.871184968544891,0,0,0,1,0,0,0,0
0,1.7709528629181777,0.8854764314590888,1.309127385765148,0,1,0,0,0,0,0,0
0,1.9211744846314136,1.060587242315707,1.500978737192845,0,0,0,0,0,0,0,1
0,1.430584421474997,0.7152922107374984,1.0254870178958306,0,1,0,0,0,0,0,0
1,1.821715649990398,0.760857824995199,1.334763041658665,1,0,0,0,0,0,0,0
1,1.6158481662369268,0.6579240831184635,1.1632068051974391,1,0,0,0,0,0,0,0
0,2.3392158322812966,1.2696079161406484,1.8493465269010805,0,0,0,0,0,0,0,1
0,1.7001842450202531,1.3000921225101263,1.0001535375168775,0,0,0,0,1,0,0,0
1,2.003020410643514,0.9015102053217572,1.3358503422029284,0,0,0,0,0,0,0,1
0,1.842187757432691,0.9210938787163456,1.368489797860576,0,1,0,0,0,0,0,0
1,1.7743764036298462,0.6371882018149232,1.0953136696915386,0,0,0,0,0,1,0,0
1,1.0066825458833035,0.603341272941652,1.0055687882360864,0,0,1,0,0,0,0,0
0,1.592821973444522,0.896410986722261,1.0606849778704353,0,0,0,0,0,0,1,0
0,2.0303708794734834,1.1151854397367418,1.5919757328945694,0,0,0,0,0,0,0,1
0,1.9166135333971628,1.0083067666985812,1.6471779444976355,1,0,0,0,0,0,0,0
0,1.610682688157394,0.9053413440786968,1.0755689067978282,0,0,0,0,0,0,1,0
0,1.5985451498468155,0.8992725749234078,1.065454291539013,0,0,0,0,0,0,1,0
1,1.5430412062484549,1.0215206031242274,0.6358676718737126,0,0,0,0,1,0,0,0
1,1.556220726877784,0.878110363438892,1.463517272398153,0,0,1,0,0,0,0,0
1,1.092010841869648,0.646005420934824,1.0766757015580402,0,0,1,0,0,0,0,0
0,1.8607850200937484,1.0303925100468745,1.450654183411457,0,0,0,0,0,0,0,1
1,1.3247128335142144,0.7623564167571073,1.2705940279285122,0,0,1,0,0,0,0,0
1,1.4742151682885636,0.5371075841442818,0.8285126402404698,0,1,0,0,0,0,0,0
0,1.500094646746834,0.800047323373417,1.3000788722890284,1,0,0,0,0,0,0,0
0,1.442276406600175,0.7211382033000875,1.0352303388334791,0,1,0,0,0,0,0,0
1,1.9718070086493311,1.2359035043246656,0.9931725072077762,0,0,0,0,1,0,0,0
1,1.3760821781472838,0.7880410890736419,1.3134018151227365,0,0,1,0,0,0,0,0
1,1.802153147846047,0.8010765739230238,1.1684609565383728,0,0,0,0,0,0,0,1
1,1.5817484220110956,0.5408742110055478,0.9347903516759128,0,0,0,0,0,1,0,0
0,1.6360443391375918,1.118022169568796,1.7633702826146598,0,0,1,0,0,0,0,0
1,1.6687931134483829,0.6343965567241916,0.9906609278736528,0,1,0,0,0,0,0,0
0,2.115495696001535,1.5077478480007676,1.3462464133346126,0,0,0,0,1,0,0,0
0,1.8861860789260936,1.3930930394630467,1.1551550657717446,0,0,0,0,1,0,0,0
0,1.50522276717407,0.8526113835870348,0.9876856393117248,0,0,0,0,0,0,1,0
1,1.7819272739464558,0.740963636973228,1.3016060616220466,1,0,0,0,0,0,0,0
0,1.730324972060567,0.9151624860302832,1.4919374767171387,1,0,0,0,0,0,0,0
0,1.8931277905316723,1.396563895265836,1.1609398254430603,0,0,0,0,1,0,0,0
0,1.910802976449517,1.0054014882247584,1.642335813707931,1,0,0,0,0,0,0,0
1,1.922449940763507,0.9612249703817536,1.5353749506362555,0,0,0,1,0,0,0,0
0,1.8150614388853463,0.8575307194426731,1.362551199071122,0,0,0,0,0,1,0,0
1,1.5451137374583177,0.5225568687291589,0.9042614478819312,0,0,0,0,0,1,0,0
0,2.110746630018151,1.2553733150090756,1.9256221916817924,0,0,0,1,0,0,0,0
0,1.7455636371877106,0.9227818185938552,1.5046363643230922,1,0,0,0,0,0,0,0
0,1.6066790031391494,0.8533395015695746,1.3888991692826245,1,0,0,0,0,0,0,0
1,1.6828289206882066,0.6914144603441033,1.2190241005735056,1,0,0,0,0,0,0,0
1,1.6525391134854317,0.8262695567427158,1.3104492612378598,0,0,0,1,0,0,0,0
1,1.6310941220934558,0.7155470610467282,1.0259117684112136,0,0,0,0,0,0,0,1
1,1.5988953639529295,0.7994476819764649,1.2657461366274414,0,0,0,1,0,0,0,0
0,2.260312973358676,1.2301564866793382,1.7835941444655634,0,0,0,0,0,0,0,1
1,1.5718144081607237,0.6359072040803619,1.1265120068006031,1,0,0,0,0,0,0,0
1,1.7717191461010169,0.7358595730505085,1.293099288417514,1,0,0,0,0,0,0,0
0,1.8470219204609557,1.0235109602304775,1.272518267050796,0,0,0,0,0,0,1,0
1,1.861461153354264,1.180730576677132,0.9012176277952204,0,0,0,0,1,0,0,0
0,2.003135646159237,1.2015678230796183,1.8359463717993645,0,0,0,1,0,0,0,0
0,1.787509126577839,0.8437545632889193,1.3395909388148657,0,0,0,0,0,1,0,0
0,1.9607983601306267,1.0803991800653134,1.533998633442189,0,0,0,0,0,0,0,1
1,1.566658429686353,0.7833292148431766,1.2388820247386276,0,0,0,1,0,0,0,0
0,1.615876346293632,0.757938173146816,1.19656362191136,0,0,0,0,0,1,0,0
0,1.543573693913949,1.071786846956975,1.6863114115949576,0,0,1,0,0,0,0,0
0,1.8897797394283289,0.8948898697141644,1.4248164495236075,0,0,0,0,0,1,0,0
0,1.5576313581502823,0.8288156790751411,1.348026131791902,1,0,0,0,0,0,0,0
1,1.4096327066411818,0.8048163533205909,1.3413605888676514,0,0,1,0,0,0,0,0
0,1.707983816621932,0.9039919083109658,1.4733198471849431,1,0,0,0,0,0,0,0
1,1.9663856505529864,0.8831928252764936,1.3053213754608224,0,0,0,0,0,0,0,1
1,1.5500082282588628,0.5250041141294315,0.9083401902157188,0,0,0,0,0,1,0,0
0,1.8757067203022733,0.9378533601511364,1.3964222669185609,0,1,0,0,0,0,0,0
0,1.7892104038661596,0.9446052019330796,1.5410086698884662,1,0,0,0,0,0,0,0
0,1.6416222325967362,0.820811116298368,1.2013518604972802,0,1,0,0,0,0,0,0
0,1.442820208333628,0.821410104166814,0.93568350694469,0,0,0,0,0,0,1,0
0,1.920403406907696,1.010201703453848,1.65033617242308,1,0,0,0,0,0,0,0
1,1.042295167385887,0.6211475836929434,1.0352459728215724,0,0,1,0,0,0,0,0
1,1.516061344361695,0.6580306721808477,0.763384453634746,0,0,0,0,0,0,1,0
0,1.781382320912378,1.340691160456189,1.0678186007603152,0,0,0,0,1,0,0,0
0,1.9315628310415291,0.9157814155207646,1.459635692534608,0,0,0,0,0,1,0,0
1,1.6866940300384854,1.0933470150192426,0.7555783583654045,0,0,0,0,1,0,0,0
1,1.239197816663388,0.7195989083316939,1.1993315138861569,0,0,1,0,0,0,0,0
0,1.7803647316400002,1.34018236582,1.0669706097000002,0,0,0,0,1,0,0,0
0,1.997607670029349,0.9988038350146744,1.4980063916911242,0,1,0,0,0,0,0,0
0,1.811762140827769,1.0058810704138843,1.409801784023141,0,0,0,0,0,0,0,1
0,1.7756835992170616,1.087841799608531,1.6464029993475515,0,0,0,1,0,0,0,0
0,1.626409086338187,0.8132045431690935,1.188674238615156,0,1,0,0,0,0,0,0
1,1.71475839220112,0.6573791961005602,1.028965326834267,0,1,0,0,0,0,0,0
0,2.0303565108859782,1.2151782554429893,1.8586304257383155,0,0,0,1,0,0,0,0
1,1.1030163958770949,0.6515081979385473,1.0858469965642457,0,0,1,0,0,0,0,0
1,1.230762199477892,0.415381099738946,0.6256351662315767,0,1,0,0,0,0,0,0
0,1.9959268637431933,1.4479634318715966,1.2466057197859943,0,0,0,0,1,0,0,0
1,1.008408710515634,0.6042043552578171,1.0070072587630283,0,0,1,0,0,0,0,0
1,1.979887203742713,0.9899436018713568,1.5832393364522614,0,0,0,1,0,0,0,0
1,1.7635263607498304,1.131763180374915,0.8196053006248587,0,0,0,0,1,0,0,0
1,1.4588858805417972,0.8294429402708986,1.3824049004514978,0,0,1,0,0,0,0,0
0,1.6022599211279978,0.7511299605639987,1.185216600939998,0,0,0,0,0,1,0,0
0,2.047582802848262,1.2237914014241311,1.8729856690402185,0,0,0,1,0,0,0,0
1,1.6640270914614124,0.7320135457307064,1.053355909551177,0,0,0,0,0,0,0,1
0,1.969575363570896,1.084787681785448,1.5413128029757464,0,0,0,0,0,0,0,1
1,1.5537807268924966,1.0268903634462485,0.644817272410414,0,0,0,0,1,0,0,0
1,2.0565779906564847,0.9282889953282428,1.3804816588804043,0,0,0,0,0,0,0,1
0,1.7421875046959023,0.9710937523479511,1.185156253913252,0,0,0,0,0,0,1,0
0,1.4301045032395576,0.8150522516197787,0.9250870860329644,0,0,0,0,0,0,1,0
1,2.0495652020944624,0.9247826010472314,1.3746376684120525,0,0,0,0,0,0,0,1
0,1.578821117460382,1.089410558730191,1.7156842645503183,0,0,1,0,0,0,0,0
1,1.386423563515846,0.793211781757923,1.322019636263205,0,0,1,0,0,0,0,0
1,1.4478228391767891,0.4739114195883946,0.8231856993139909,0,0,0,0,0,1,0,0
0,1.3309492995069427,0.9654746497534714,1.5091244162557855,0,0,1,0,0,0,0,0
0,2.360101126021461,1.2800505630107306,1.8667509383512173,0,0,0,0,0,0,0,1
1,2.0056592616901803,1.25282963084509,1.021382718075151,0,0,0,0,1,0,0,0
1,1.7590259139822937,0.629512956991147,1.082521594985245,0,0,0,0,0,1,0,0
0,1.412007034177265,0.8060035170886324,0.9100058618143874,0,0,0,0,0,0,1,0
0,1.6562611400541016,0.7781305700270507,1.2302176167117511,0,0,0,0,0,1,0,0
0,2.0055229376391823,1.052761468819591,1.7212691146993184,1,0,0,0,0,0,0,0
1,1.6391883917739318,0.5695941958869659,0.9826569931449431,0,0,0,0,0,1,0,0
1,1.1633526156306797,0.6816763078153398,1.136127179692233,0,0,1,0,0,0,0,0
0,1.2083960461022776,0.9041980230511388,1.4069967050852312,0,0,1,0,0,0,0,0
0,1.5979285963790737,1.098964298189537,1.7316071636492278,0,0,1,0,0,0,0,0
1,1.0761655189533657,0.6380827594766829,1.0634712657944716,0,0,1,0,0,0,0,0
1,1.6246616944094088,0.8123308472047044,1.287218078674507,0,0,0,1,0,0,0,0
0,2.174079889290572,1.2870399446452858,1.978399907742143,0,0,0,1,0,0,0,0
0,1.8028208053380772,0.9014104026690388,1.3356840044483975,0,1,0,0,0,0,0,0
1,1.4497277199097036,0.4748638599548518,0.824773099924753,0,0,0,0,0,1,0,0
0,1.5038786146738266,0.7019393073369131,1.1032321788948554,0,0,0,0,0,1,0,0
1,1.6069759607712195,0.7034879803856101,1.0058133006426833,0,0,0,0,0,0,0,1
1,1.558404142889473,0.5292020714447365,0.9153367857412276,0,0,0,0,0,1,0,0
0,2.0856120945146968,0.9928060472573482,1.588010078762247,0,0,0,0,0,1,0,0
0,1.203560098047634,0.901780049023817,1.402966748373028,0,0,1,0,0,0,0,0
0,2.0333044113962275,1.4666522056981135,1.2777536761635229,0,0,0,0,1,0,0,0
0,1.6866627397831908,1.1433313698915957,1.805552283152659,0,0,1,0,0,0,0,0
1,1.7931567573804557,0.8965783786902278,1.4276306311503797,0,0,0,1,0,0,0,0
1,1.6260906571498086,0.5630453285749044,0.9717422142915072,0,0,0,0,0,1,0,0
0,2.1736297764131773,1.5368148882065888,1.394691480344315,0,0,0,0,1,0,0,0
1,1.7095314868164628,0.7547657434082314,0.9246095723470524,0,0,0,0,0,0,1,0
1,1.2186651505124495,0.4093325752562249,0.6155542920937082,0,1,0,0,0,0,0,0
1,1.360677645958161,0.7803388229790806,1.3005647049651343,0,0,1,0,0,0,0,0
1,1.3272567701270277,0.7636283850635139,1.2727139751058565,0,0,1,0,0,0,0,0
0,2.1423718391139337,1.2711859195569668,1.9519765325949447,0,0,0,1,0,0,0,0
1,1.7795951003551718,0.739797550177586,1.29966258362931,1,0,0,0,0,0,0,0
1,1.7775437316967158,0.6887718658483579,1.0812864430805966,0,1,0,0,0,0,0,0
0,2.0556357358909594,0.9778178679454796,1.5630297799091328,0,0,0,0,0,1,0,0
0,1.5314462680293155,1.0657231340146578,1.676205223357763,0,0,1,0,0,0,0,0
0,1.746929428983104,1.173464714491552,1.8557745241525865,0,0,1,0,0,0,0,0
0,1.224858747677062,0.9124293738385312,1.4207156230642182,0,0,1,0,0,0,0,0
0,1.4964435464599242,1.048221773229962,1.6470362887166032,0,0,1,0,0,0,0,0
0,1.6451866377083917,1.1225933188541957,1.770988864756993,0,0,1,0,0,0,0,0
0,1.6718670279301366,1.0359335139650685,1.5598891899417806,0,0,0,1,0,0,0,0
