sex,LSAT_I,LSAT,c_LSAT,UGPA_I,UGPA,c_UGPA,K,ZFYA,Amerindian,Asian,Black,Hispanic,Mexican,Other,Puertorican,White
1,30.0,1.3197788666566517,4.651382474420988,3.2,-1.074869643944954,-1.3838404283920758,-0.2516118629262317,1.17,0,0,1,0,0,0,0,0
1,34.0,0.6675824518288964,2.3528042425275126,3.5,-0.9933661900671632,-1.3023369745142848,0.29891864485445646,0.19,0,0,0,0,0,0,0,1
0,25.5,7.106335163798333,2.0163448222407387,2.1,-0.9702008413913845,-0.6612300569442628,-0.8350489236127523,0.88,0,0,0,0,0,0,0,1
0,25.0,4.35893704936911,1.236800678181206,2.4,-1.0491443701933407,-0.7401735857462192,-0.5655226888123659,-0.93,0,0,0,0,0,0,0,1
1,38.0,1.6993939832649385,5.989284713218111,3.5,-0.7454154123167298,-1.0543861967638517,-0.5476262278805182,-1.13,0,0,0,0,0,0,0,1
1,30.0,1.649164570720019,5.812257928569133,3.9,-0.679958850739838,-0.9889296351869596,-0.7711057309194316,-0.49,0,0,0,0,0,0,0,1
1,39.0,0.8006788520782893,2.8218845401207338,4.0,-0.9515017630171694,-1.2604725474642913,0.15598658232698712,2.01,0,0,0,0,0,0,0,1
0,36.0,4.745234088639239,1.3464082349633895,2.6,-1.4089033273514515,-1.0999325429043296,-0.10969091710006457,-0.23,1,0,0,0,0,0,0,0
1,34.0,0.36296996333030984,1.2792386427983746,3.2,-1.1661227232424443,-1.475093507689566,0.8887379578561801,-0.84,0,0,0,0,0,0,0,1
1,30.0,1.151804869535228,4.059380794360523,3.4,-1.0491606845911834,-1.358131469038305,-0.3393864927206663,-2.6,0,0,1,0,0,0,0,0
1,37.0,1.8558044806985536,6.54053239944694,3.4,-0.6735590533368702,-0.9825298377839922,-0.792955695364705,1.09,0,0,0,0,0,0,0,1
1,37.0,1.55171169315939,5.468798415601093,3.3,-0.7615164665019344,-1.0704872509490555,-0.4926545718535634,1.46,0,0,0,0,0,0,0,1
0,32.0,5.5093118429253005,1.563206934733773,2.6,-0.982738536794962,-0.6737677523478404,-0.7922431625011891,0.65,0,0,0,0,0,0,0,1
0,44.0,3.1201734973680875,0.8853150788553857,2.4,-1.24608388878349,-0.9371131043363681,0.10686132713611256,0.89,0,0,0,0,0,0,0,1
1,37.0,0.7237045005648687,2.5505988280556147,3.2,-0.9521093240286452,-1.2610801084757668,0.1580608958814947,-0.97,0,0,0,0,0,0,0,1
0,42.0,3.7227547387952376,1.0562909107188534,3.8,-1.1321736315218596,-0.823202847074738,-0.28204708892787606,0.19,0,0,0,0,0,0,0,1
1,39.0,1.3662847664698066,4.815286241039157,3.5,-0.8133545173657376,-1.1223253018128594,-0.3156709117518928,0.36,0,0,0,0,0,0,0,1
0,40.0,6.666387036549924,1.8915143564683232,2.6,-1.2558106376990246,-0.9468398532519031,-0.6323746233351506,-0.1,1,0,0,0,0,0,0,0
1,41.0,1.2276745254095571,4.326773155755275,2.0,-0.8389964555011288,-1.1479672399482506,-0.2281251034570248,0.2,0,0,0,0,0,0,0,1
1,39.0,0.49168848461763276,1.732889696907122,3.0,-1.133544857431193,-1.442515641878315,0.7775117478907441,1.56,0,0,0,0,0,0,0,1
1,37.5,1.3891950871438838,4.896030573865704,3.0,0.12428973162420408,-0.18468105282291758,0.0787102580370629,0.37,0,1,0,0,0,0,0,0
0,44.0,4.200337890012294,1.1917999026183037,3.0,-1.0892554323070995,-0.7802846478599774,-0.42857690352213584,2.61,0,0,0,0,0,0,0,1
0,36.0,4.711648975848393,1.3368788268058374,3.3,-1.1063704267527574,-0.7973996423056358,-0.37014348812288106,0.78,0,0,0,0,0,0,0,1
0,38.0,9.88041210001249,2.803458789975853,3.8,-0.7487044245741477,-0.4397336401270258,-1.5912742425529878,0.45,0,0,0,0,0,0,0,1
0,36.0,3.2987828786463216,0.935993535871969,3.1,-1.3939414507783912,-1.08497066633127,0.6116714436337551,0.68,0,0,0,0,0,0,0,1
0,36.0,3.6095400115203224,1.0241674710160522,2.4,-1.14567715910596,-0.8367063746588382,-0.23594381736781944,0.6,0,0,0,0,0,0,0,1
1,34.5,0.589540418864333,2.0777556313013466,2.8,-1.0948580662683807,-1.4038288507155021,0.645428658664015,1.09,0,0,0,0,0,0,0,1
0,36.0,2.7508510759787552,0.7805238841057472,3.4,-1.3226196747205494,-1.0136488902734277,0.36816713046362814,0.82,0,0,0,0,0,0,0,1
0,41.0,3.061551415728155,0.8686817048223386,2.7,-1.2541115042373425,-0.945140719790221,0.1342689310339597,0.21,0,0,0,0,0,0,0,1
0,31.0,3.4989667943611678,0.9927935308966569,3.2,-1.2153925279716777,-0.906421743524556,0.0020759565548205254,0.58,0,0,0,0,0,0,0,1
0,40.0,5.180761708721388,1.4699844302108551,3.7,-0.09003087024242853,0.21893991420469305,-0.24444108471690126,1.59,0,1,0,0,0,0,0,0
1,41.0,1.5180450784075914,5.350144976160665,3.1,-0.8378055308300225,-1.1467763152771437,-0.23219111681373072,0.82,0,0,0,0,0,0,0,1
0,34.0,5.324798325148962,1.510853243607996,3.2,-0.9921436343090511,-0.6831728498619294,-0.7601326075339523,0.93,0,0,0,0,0,0,0,1
1,28.0,1.5546665751376887,5.479212498289553,3.6,-0.7637336580204002,-1.0727044424675218,-0.4850847141226952,0.61,0,0,0,0,0,0,0,1
0,35.0,4.753595083381768,1.3487805757085547,3.4,-1.2278171008517802,-0.9188463164046586,0.04449549870346172,-0.19,0,0,0,0,0,0,0,1
0,40.0,3.5597132318684825,1.0100296676555054,3.9,-1.7472594405802804,-1.4382886561331583,-0.40328102397375437,-1.37,0,0,0,0,0,1,0,0
0,32.5,2.905815060644989,0.8244932186380282,2.6,-1.9123731431141537,-1.6034023586670323,0.1604444039780203,0.41,0,0,0,0,0,1,0,0
1,32.0,0.76600493998688,2.69968101716983,3.4,-0.946249650791338,-1.2552204352384597,0.13805500447050853,-0.49,0,0,0,0,0,0,0,1
0,20.0,5.277368070632288,1.4973954280240291,3.1,-1.2316406884933504,-0.9226699040462286,-0.7712468913452442,-1.29,0,0,1,0,0,0,0,0
0,34.0,2.9492955758168495,0.8368303389137172,3.1,-1.2545377492138852,-0.9455669647667635,0.1357242017239529,-1.26,0,0,0,0,0,0,0,1
1,20.5,1.309516209609768,4.615213124892158,2.5,-1.0058918186095311,-1.3148626030566535,-0.48711354152505426,-2.42,0,0,1,0,0,0,0,0
0,29.0,3.3809828278842016,0.9593168717707031,3.5,-0.873200338379529,-0.5642295539324076,-0.5311235808857536,-0.93,0,0,0,1,0,0,0,0
1,36.0,0.3731827889256062,1.3152323681022347,3.0,-1.1413748342293377,-1.4503456186764594,0.804244580803149,-0.69,0,0,0,0,0,0,0,1
0,32.0,1.7086373775518549,0.48480715444783745,3.2,-2.12419047328745,-1.8152196888403278,0.7710616748787806,0.21,0,0,0,0,1,0,0,0
0,46.0,4.449936314723373,1.2626207237174076,3.7,-1.2050489525392185,-0.8960781680920975,-0.033238716895846454,-0.63,0,0,0,0,0,0,0,1
0,43.0,4.026941895635926,1.1426006870733953,3.2,-1.2856287680726568,-0.976657983625535,0.24187407083019435,1.34,0,0,0,0,0,0,0,1
1,32.0,2.0474538879548363,7.21597486686823,3.5,-0.6027003701118174,-0.911671154558939,-1.0348789331828832,0.26,0,0,0,0,0,0,0,1
1,41.5,1.0203718656710976,3.5961629128052444,3.3,-0.9637183255074159,-1.2726891099545379,0.19769594267823348,-0.69,0,0,0,0,0,0,0,1
1,35.0,0.6988292849343875,2.462929488172812,3.4,-0.9598401296109337,-1.2688109140580557,0.18445514189747012,0.2,0,0,0,0,0,0,0,1
0,44.0,4.0407658844587,1.1465230925950922,3.1,-1.3317900289260916,-1.0228192444789694,0.3994762330375228,0.05,0,0,0,0,0,0,0,1
1,33.0,2.7048486516461434,9.532873977668567,3.2,-0.4851951844551123,-0.794165968902234,-1.4360610280322759,1.2,0,0,0,0,0,0,0,1
0,27.0,1.4630563636534402,0.41512622969533436,2.4,-1.4593956847176648,-1.1504249002705433,0.8351429997337271,-0.96,0,0,0,0,0,0,0,1
0,43.0,3.9038299118168687,1.1076690091539632,3.6,-1.0669281285127121,-0.7579573440655907,-0.5048060031870649,-0.66,0,0,0,0,0,0,0,1
1,27.5,1.590009578635584,5.6037741435899955,3.1,-0.7784783253104408,-1.0874491097575625,-0.43474398679039267,-0.15,0,0,0,0,0,0,0,1
1,38.0,1.4015329871543183,4.93951383710743,3.1,-0.8444192254825156,-1.1533900099296368,-0.20961087186068564,-0.18,0,0,0,0,0,0,0,1
0,40.0,2.953681551884339,0.8380748116173414,2.9,-1.276457321735622,-0.9674865372885003,0.21056123953915834,0.76,0,0,0,0,0,0,0,1
1,40.0,0.781234586824092,2.753355851780329,3.3,-0.9828624345013272,-1.291833218948449,0.26305708999508914,1.33,0,0,0,0,0,0,0,1
1,28.0,1.9794920560748674,6.976452563759344,3.2,0.31873172029306956,0.00976093584594786,-0.585146778611141,-1.44,0,1,0,0,0,0,0,0
1,35.0,1.5542056776837199,5.477588127424053,3.2,-0.7732521787973075,-1.0822229632444291,-0.4525869134187888,0.53,0,0,0,0,0,0,0,1
0,29.0,5.2438170906334785,1.487875704672626,3.1,-0.9602235165590889,-0.6512527321119673,-0.8691131570748164,0.19,0,0,0,0,0,0,0,1
0,31.5,9.108783885693043,2.5845177298125344,3.6,-0.8117770530664329,-0.502806268619311,-1.3759338804678818,-0.14,0,0,0,0,0,0,0,1
1,35.0,2.4618409919392334,8.676426281719179,3.4,0.31815490122524104,0.009184116778119278,-0.5831774231253617,-1.09,0,1,0,0,0,0,0,0
0,38.0,3.6977453586081777,1.049194772824243,3.2,-1.2750396186793602,-0.9660688342322387,0.20572096735196208,-0.15,0,0,0,0,0,0,0,1
1,41.0,0.8649903889502076,3.0485418711832573,3.0,0.0485393615064973,-0.2604314229406243,0.33733452214590637,0.26,0,1,0,0,0,0,0,0
0,43.0,5.239148266003103,1.4865509767851268,3.5,-0.9776889523218015,-0.66871816787468,-0.8094832771883819,0.2,0,0,0,0,0,0,0,1
0,34.0,3.38063420314027,0.9592179533153913,2.7,-1.311978700158736,-1.0030079157116147,0.33183708730775174,-0.92,0,0,0,0,0,0,0,1
0,35.0,2.6422893333799164,0.7497206778767862,3.2,-1.2686953936638374,-0.9597246092167159,0.1840607362081278,1.16,0,0,0,0,0,0,0,1
1,37.0,1.347816341649141,4.750196770589747,3.0,-0.8545999700781935,-1.1635707545253149,-0.1748521297575647,0.19,0,0,0,0,0,0,0,1
1,36.0,1.0622388320813356,3.743717384798783,3.8,-0.8355675584794178,-1.1445383429265394,-0.2398319237348275,0.19,0,0,0,0,0,0,0,1
1,41.0,1.5871136723170975,5.593567912654132,3.9,-0.754362167823518,-1.0633329522706396,-0.5170805281630201,0.12,0,0,0,0,0,0,0,1
0,42.0,3.272182690057023,0.9284460235049911,2.1,-1.1406097147492296,-0.8316389303021079,-0.25324490864480514,0.59,0,0,0,0,0,0,0,1
0,39.0,2.218830371856384,0.6295688324010607,3.7,-1.4681792451182283,-1.1592084606711064,0.8651315244276838,0.17,0,0,0,0,0,0,0,1
1,39.0,1.2858508473517918,4.531807749917161,3.2,-0.7816662172640629,-1.0906370017111842,-0.4238599975863418,0.41,0,0,0,0,0,0,0,1
0,37.0,2.2909787011467153,0.6500401311569892,3.1,-1.3791862360021259,-1.0702154515550042,0.5612947054429067,2.44,0,0,0,0,0,0,0,1
0,37.0,1.361711078445504,0.3863706142652411,3.3,-1.4603635125175052,-1.151392728070383,0.8384473235558908,-0.73,0,0,0,0,0,0,0,1
1,27.0,1.0321800192388912,3.6377791562139943,3.7,-0.9467388222740074,-1.2557096067211293,0.1397251166367181,0.75,0,0,0,0,0,0,0,1
1,44.0,1.5531937605854904,5.474021762197892,3.3,-0.9216320118836996,-1.230602796330821,0.05400632277176369,1.37,0,0,0,0,0,0,0,1
1,33.0,1.4643242402701424,5.160813133276455,3.4,-0.7137401687609137,-1.0227109532080352,-0.6557707365127801,-0.6,0,0,0,0,0,0,0,1
0,33.0,4.844143222963043,1.3744726192443468,3.9,-1.0468977979225205,-0.7379270134753988,-0.5731928572802605,-0.91,0,0,0,0,0,0,0,1
0,37.5,6.4261922546998616,1.8233617161059812,3.6,-0.9307198719650255,-0.6217490875179037,-0.9698434684886345,0.65,0,0,0,0,0,0,0,1
1,40.0,1.5335773721497323,5.404886448936915,2.4,-0.7382091935653231,-1.0471799780124447,-0.5722294478871522,0.41,0,0,0,0,0,0,0,1
1,47.0,0.8722399975474048,3.0740921381464177,3.2,-0.9975422534593481,-1.30651303790647,0.3131764144204328,-0.15,0,0,0,0,0,0,0,1
1,42.0,1.2507320199599443,4.408036183043638,3.2,-1.518886596562028,-1.8278573810091503,-0.24066840383219937,0.16,0,0,0,0,1,0,0,0
0,36.0,6.271893026885965,1.7795809990546338,2.8,-0.9343125079720509,-0.6253417235249291,-0.9575776162943275,-0.67,0,0,0,0,0,0,0,1
0,42.0,2.1537548453875996,0.6111043640322774,3.6,-1.3854993469026224,-1.0765285624555005,0.5828487078635064,0.7,0,0,0,0,0,0,0,1
1,36.0,0.809943413539788,2.8545362364798192,3.5,-0.9013746052309294,-1.2103453896780512,-0.01515580647176866,-1.03,0,0,0,0,0,0,0,1
0,33.5,3.208333445134075,0.9103294991029036,2.5,-1.3171581358246145,-1.0081873513774928,0.3495205353952712,-0.43,0,0,0,0,0,0,0,1
1,42.0,2.095006883905414,7.383568982487806,3.9,-0.5518169455990803,-0.8607877300462021,-1.208603341387041,0.51,0,0,0,0,0,0,0,1
1,31.0,1.0613498967061732,3.740584452055741,3.3,-0.8096925580665707,-1.1186633425136925,-0.32817344510548524,-0.95,0,0,0,0,0,0,0,1
0,38.0,2.397993882251799,0.6804045174895721,3.8,-1.3574942213292795,-1.048523436882158,0.4872345876760138,1.52,0,0,0,0,0,0,0,1
0,32.0,1.4223954642232444,0.4035891445249939,2.2,-1.6360858453044371,-1.3271150608573155,0.6095956166203098,-1.74,0,0,1,0,0,0,0,0
1,31.5,1.2257513877124762,4.319995316523189,3.3,-0.7491692155671517,-1.0581400000142733,-0.5348101241210095,-0.43,0,0,0,0,0,0,0,1
1,29.0,0.6179019312829248,2.1777119536404816,2.9,-1.004034789340256,-1.3130055737873776,0.3353430033333435,-0.82,0,0,0,0,0,0,0,1
0,42.0,5.020946783755486,1.4246386944632112,3.4,-1.130426104002578,-0.8214553195554564,-0.2880134362603296,1.64,0,0,0,0,0,0,0,1
0,37.0,2.1908617879985925,0.6216330528540508,3.5,-1.3647275411704252,-1.0557567567233035,0.5119303352753101,0.23,0,0,0,0,0,0,0,1
1,32.0,1.1191125662265913,3.9441611840909134,3.2,-0.8411298053747662,-1.150100589821888,-0.22084149493737232,-0.24,0,0,0,0,0,0,0,1
0,39.0,4.882057992534447,1.3852305201242834,3.4,-1.0831417511042947,-0.774170966657173,-0.44945002004439855,0.36,0,0,0,0,0,0,0,1
0,44.0,0.9101298047786384,0.2582393705240752,3.5,-1.559305085001814,-1.2503343005546925,1.1762501796180418,0.32,0,0,0,0,0,0,0,1
1,45.0,1.0060036412576032,3.545524045254063,3.7,-0.8884579703510704,-1.197428754798192,-0.05925532948895463,0.15,0,0,0,0,0,0,0,1
1,41.0,0.786782911130274,2.7729101718957563,3.9,-1.4885279598054284,-1.79749874425255,-0.23175575061348075,0.62,0,0,0,0,0,1,0,0
1,38.0,0.21568654491934774,0.7601581146300231,3.8,-1.3404010753780007,-1.6493718598251221,1.4837530119228854,0.57,0,0,0,0,0,0,0,1
1,32.0,1.4401795609062613,5.075718469858963,3.4,-0.8092646712952503,-1.1182354557423722,-0.3296343211537825,1.03,0,0,0,0,0,0,0,1
0,48.0,2.182535089968227,0.6192704434255764,3.3,-1.4018033349328585,-1.0928325504857366,0.6385132135260808,1.34,0,0,0,0,0,0,0,1
0,34.0,4.555012590660499,1.2924349669303488,2.9,-0.22581439076511692,0.08315639368200477,0.21914626170425858,-0.51,0,1,0,0,0,0,0,0
0,31.5,1.7747199068543182,0.5035573488487972,1.9,-1.6044014521686782,-1.2954306677215564,0.5014198698122356,-2.13,0,0,1,0,0,0,0,0
0,29.7,2.7070084460598807,0.7680840177340228,2.5,-1.485626486039052,-1.1766557015919301,0.9246992841213492,-0.14,0,0,0,0,0,0,0,1
0,31.5,8.112938017643902,2.3019573645176523,3.7,-0.8141025114694317,-0.5051317270223098,-1.3679943817267302,0.05,0,0,0,0,0,0,0,1
0,42.0,1.212985716120493,0.34417142053911426,3.3,-1.4837130239834997,-1.1747422395363778,0.9181664088991103,0.53,0,0,0,0,0,0,0,1
0,29.0,3.1664657070611337,0.8984499866768129,3.0,-1.1671197955229122,-0.8581490110757904,-0.1627351181196101,0.22,0,0,0,0,0,0,0,1
1,33.0,1.8212520867739195,6.418757150872557,3.8,-0.6296491834412186,-0.9386199678883403,-0.9428712373116546,0.77,0,0,0,0,0,0,0,1
0,40.0,3.4701769420312853,0.9846247254096656,3.1,-1.172858890479766,-0.8638881060326449,-0.1431409008562371,1.85,0,0,0,0,0,0,0,1
0,37.0,2.5217105179570916,0.7155077587636688,2.5,-1.3740884021039186,-1.0651176176567967,0.5438898592563562,1.1,0,0,0,0,0,0,0,1
0,41.0,1.1992737856736604,0.34028081035508534,2.9,-1.4951799309858325,-1.1862091465387101,0.957316321704481,-0.59,0,0,0,0,0,0,0,1
0,41.0,2.7894822168325346,0.7914850474962082,3.3,-1.2823645391574545,-0.9733937547103331,0.23072945464198133,-0.65,0,0,0,0,0,0,0,1
1,36.0,1.1762798803600423,4.145639666424598,3.7,-0.8983978019083977,-1.2073685863555192,-0.025319104254871914,-0.73,0,0,0,0,0,0,0,1
0,31.0,3.2507339788087584,0.9223601864494169,2.2,-1.2665891481089402,-0.9576183636618184,0.17686966630548012,-0.14,0,0,0,0,0,0,0,1
1,41.0,2.596822343964066,9.152149837417925,3.2,0.35052475069553585,0.04155396624841414,-0.693693430975364,-0.47,0,1,0,0,0,0,0,0
1,30.0,0.7836751571093482,2.761957312327422,3.3,-1.0033117540274845,-1.3122825384746062,0.3328744414583368,-0.07,0,0,0,0,0,0,0,1
0,36.0,3.0394531712928052,0.8624115698342203,3.4,-1.3251304219618278,-1.0161596375147064,0.3767392358755223,-0.26,0,0,0,0,0,0,0,1
0,33.0,4.695516808798513,1.332301500975746,2.4,-1.08255501444817,-0.7735842300010484,-0.45145323581324714,-0.42,0,0,0,0,0,0,0,1
1,45.0,0.6846534386391224,2.4129686313325145,3.1,-1.0772533159562176,-1.38622410040334,0.5853231359157006,0.05,0,0,0,0,0,0,0,1
0,43.0,3.7997617242203967,1.0781407999739216,3.7,-1.3161620528537945,-1.0071912684066726,0.34611974375663823,0.0,0,0,0,0,0,0,0,1
0,41.5,4.252962003873916,1.206731418943404,2.3,-1.1718112450451241,-0.8628404605980025,-0.14671773525533433,0.44,0,0,0,0,0,0,0,1
1,42.0,0.4975606077092439,1.7535852021360816,3.0,-1.0655964554278534,-1.3745672398749753,0.5455246904258223,1.08,0,0,0,0,0,0,0,1
0,40.0,6.771690066597335,1.9213929386781834,3.6,-1.0199012482877372,-0.7109304638406152,-0.6653635327756369,1.76,0,0,0,0,0,0,0,1
0,36.0,6.458819803302553,1.832619425905906,3.4,-0.9442028201914734,-0.6352320357443516,-0.9238104582516639,1.34,0,0,0,0,0,0,0,1
0,45.0,3.505338539085537,0.9946014437219719,4.0,-1.2619216255983232,-0.9529508411512015,0.16093397420728991,0.93,0,0,0,0,0,0,0,1
0,43.0,0.9622859686403464,0.27303811115852106,3.5,-1.5478720583292058,-1.2389012738820844,1.1372159398493709,0.72,0,0,0,0,0,0,0,1
1,38.0,0.2762972295604867,0.9737722915387942,3.7,-1.249824983454794,-1.558795767901916,1.1745112869901304,-0.05,0,0,0,0,0,0,0,1
0,34.0,5.045429400675226,1.431585369046265,3.5,-1.14619458479286,-0.8372238003457384,-0.2341772406857829,-0.54,0,0,0,0,0,0,0,1
0,40.0,3.2240481643152443,0.9147883786693131,3.0,-1.1444080925238729,-0.8354373080767509,-0.24027662010379852,-0.02,0,0,0,0,0,0,0,1
0,34.0,4.75445662491503,1.3490250286888454,2.9,-1.190234844655433,-0.8812640602083113,-0.08381652587446713,0.7,0,0,0,0,0,0,0,1
1,37.0,1.2640356566473925,4.454923054850292,3.7,-0.7583943792202518,-1.0673651636673736,-0.5033138930483514,1.94,0,0,0,0,0,0,0,1
1,46.0,0.8731499781845066,3.077299242074518,3.9,-0.8851839652442631,-1.194154749691385,-0.07043332320860111,0.55,0,0,0,0,0,0,0,1
1,33.0,1.2308222510817952,4.337866890013365,3.4,-0.82232540651747,-1.1312961909645916,-0.2850428157879567,2.03,0,0,0,0,0,0,0,1
0,38.0,2.7064351873335,0.7679213618448625,3.9,-1.2554521939159677,-0.9464814094688457,0.13884626684095241,1.69,0,0,0,0,0,0,0,1
1,45.0,2.809483641833497,9.901645877162307,3.7,-0.5788947305888297,-0.8878655150359511,-1.1161553149841381,0.27,0,0,0,0,0,0,0,1
1,25.0,1.129602489405924,3.981131502427631,3.4,-0.9897804883762148,-1.298751272823336,0.28667646755955467,0.78,0,0,0,0,0,0,0,1
1,39.0,0.8414502522701605,2.9655778368549743,3.5,-0.8604666157358343,-1.169437400182956,-0.15482243335295243,0.19,0,0,0,0,0,0,0,1
0,32.5,6.888827059446581,1.9546292783075931,3.2,-0.9997964086341586,-0.6908256241870367,-0.7340047731069185,1.0,0,0,0,0,0,0,0,1
0,43.0,3.5414491786644087,1.0048474424631488,3.4,-1.239194500758932,-0.9302237163118107,0.08333981951518764,1.06,0,0,0,0,0,0,0,1
0,44.0,2.6247257326852362,0.7447371984173551,3.5,-1.2367377866305276,-0.927767002183406,0.0749521920673325,1.0,0,0,0,0,0,0,0,1
0,36.0,1.6419553605431887,0.46588686197177487,3.2,-1.3616568745756665,-1.0526860901285446,0.5014465727912583,0.46,0,0,0,0,0,0,0,1
0,42.0,1.3755622755865131,0.39030073984943625,3.3,-1.459078086636293,-1.1501073021891708,0.8340586674730438,0.07,0,0,0,0,0,0,0,1
1,37.0,2.0448475201813783,7.206789075452983,3.4,-0.6883850978531396,-0.9973558823002613,-0.7423371327529716,0.84,0,0,0,0,0,0,0,1
0,40.0,4.317210277265685,1.2249611633060604,3.1,-1.0930624031975071,-0.7840916187503854,-0.4155792766658503,-1.58,0,0,0,0,0,0,0,1
1,48.0,1.2834959203036156,4.5235081273992055,3.7,-0.8845719288532613,-1.193542713300383,-0.07252291644734984,1.11,0,0,0,0,0,0,0,1
0,43.0,4.007339631514083,1.1370387591801514,3.5,-1.232986457626345,-0.9240156731792233,0.06214453579279088,0.21,0,0,0,0,0,0,0,1
0,32.0,6.110774719480628,1.7338654428056235,3.4,-0.07373952384121639,0.2352312606059052,-0.30006242977183273,-0.71,0,1,0,0,0,0,0,0
1,42.0,0.44665779017204793,1.5741850924866827,3.5,-1.067998300831289,-1.376969085278411,0.5537249869920506,1.13,0,0,0,0,0,0,0,1
0,45.0,6.005776141863669,1.7040732456406036,3.0,-0.9976089069388805,-0.6886381224917588,-0.741473264881929,-0.3,0,0,0,0,0,0,0,1
0,29.0,3.8709596216825766,1.0983424241013091,2.6,-1.1820980199137998,-0.873127235466678,-0.11159698830280303,-0.59,0,0,0,0,0,0,0,1
1,42.0,0.3158050384134795,1.113012231156188,3.5,-1.2317273911839952,-1.5406981756311173,1.1127231204649461,-0.31,0,0,0,0,0,0,0,1
0,29.0,7.80960808808085,2.215890817020588,2.9,-0.9992696702298806,-0.6902988857827588,-0.7358031449428927,0.46,0,0,0,0,0,0,0,1
1,35.0,1.4661755362423605,5.167337776046314,3.0,-0.9136855137104212,-1.2226562981575428,0.02687566665598627,1.55,0,0,0,0,0,0,0,1
1,38.0,2.426317844876634,8.551229744740352,3.0,-0.501364175683109,-0.8103349601302307,-1.380857423730077,0.32,0,0,0,0,0,0,0,1
1,39.5,2.420893789959001,8.532113395311239,2.9,-0.9759490544013469,-1.2849198388484686,-0.532991006933368,-1.11,1,0,0,0,0,0,0,0
1,22.5,0.4443154369054437,1.565929784564693,3.4,-1.2525821208038361,-1.5615529052509576,0.35512785965427757,-2.33,0,0,1,0,0,0,0,0
0,35.0,2.538763146734379,0.7203462555342456,3.3,-1.3109049670911745,-1.0019341826440529,0.32817118542481727,2.16,0,0,0,0,0,0,0,1
1,45.0,0.7023748147466782,2.475425229427713,3.9,-0.9958605021361286,-1.3048312865832503,0.3074346378758978,2.08,0,0,0,0,0,0,0,1
0,30.3,3.4671386817973517,0.9837626523227497,2.9,-1.2422413351444612,-0.9332705506973392,0.09374221490407368,-1.53,0,0,0,0,0,0,0,1
0,48.0,2.8835880577961697,0.8181865498593777,3.7,-1.1905944992767254,-0.8816237148296038,-0.08258860564621485,-0.62,0,0,0,0,0,0,0,1
0,41.0,4.630031922977578,1.3137208813713228,3.4,-1.0845054986396967,-0.775534714192575,-0.44479396090930057,-0.71,0,0,0,0,0,0,0,1
1,36.5,1.0064719476981197,3.547174528092597,2.5,-0.7929740755236386,-1.1019448599707602,-0.38525310343538766,-0.51,0,0,0,0,0,0,0,1
0,33.0,0.627922279861097,0.1781660741555552,2.3,-1.6810579494854374,-1.3720871650383155,1.591934550945758,0.04,0,0,0,0,0,0,0,1
1,30.5,1.2004565366973965,4.230847028368913,3.6,-0.8851126068664288,-1.1940833913135507,-0.07067695248627627,0.87,0,0,0,0,0,0,0,1
1,33.0,1.5883362098543743,5.597876581188594,3.3,-0.7823892491569326,-1.0913600336040545,-0.4213914473874433,-0.68,0,0,0,0,0,0,0,1
1,42.0,0.7518198505932358,2.6496875842769114,3.4,-0.04300995377114635,-0.35198073821826803,0.6498989922146091,0.52,0,1,0,0,0,0,0,0
1,46.0,0.8765950034826999,3.0894407687353804,3.6,-0.9062631671581899,-1.2152339516053114,0.0015345506713533297,1.83,0,0,0,0,0,0,0,1
1,42.0,0.40823725489210805,1.4387771018195026,3.9,-1.1140377776703545,-1.423008562117476,0.7109113584771999,0.56,0,0,0,0,0,0,0,1
1,33.5,0.6113319230649813,2.154556846482902,2.8,-1.0410920535289083,-1.35006283797603,0.4618626185614272,-0.17,0,0,0,0,0,0,0,1
1,38.0,0.976875906023563,3.4428672740251014,3.9,-0.8665743626294313,-1.175545147076553,-0.13396957754161987,2.41,0,0,0,0,0,0,0,1
1,31.0,1.0230189097877445,3.6054920625016496,3.2,-0.9805290567196174,-1.2894998411667389,0.2550905531881412,-0.71,0,0,0,0,0,0,0,1
1,33.0,0.6310083663135301,2.2239038148254777,3.6,-1.0742791386748118,-1.383249923121933,0.5751688038703562,-0.47,0,0,0,0,0,0,0,1
0,45.0,2.5300412349322765,0.7178715085237474,2.6,-1.2474731453016206,-0.9385023608544993,0.11160447814780722,0.66,0,0,0,0,0,0,0,1
0,23.0,2.754128734489159,0.7814538838333417,2.7,-1.2808601400253519,-0.9718893555782299,0.2255931877450463,-0.19,0,0,0,0,0,0,0,1
0,35.0,4.834519112007442,1.3717418830988222,2.9,-1.2429380923833269,-0.9339673079362053,0.09612105909829023,-1.23,0,0,0,0,0,0,0,1
1,29.0,0.6306463441270423,2.222627916494231,3.1,-1.1449551591729819,-1.453925943620104,0.8164684009954699,-1.09,0,0,0,0,0,0,0,1
0,45.0,4.478570307791583,1.2707453058448146,3.9,-1.1640405941585072,-0.8550698097113855,-0.17324801971566467,0.62,0,0,0,0,0,0,0,1
1,46.0,0.2514196491629321,0.8860946173536316,3.6,-1.2902793409050979,-1.599250125352219,1.3126291392108314,-0.63,0,0,0,0,0,0,0,1
1,40.0,1.2450865538801394,4.38813949985908,3.6,-0.8508612339350744,-1.1598320183821962,-0.18761679192632774,0.09,0,0,0,0,0,0,0,1
