sex,LSAT_I,LSAT,c_LSAT,UGPA_I,UGPA,c_UGPA,K,ZFYA,Amerindian,Asian,Black,Hispanic,Mexican,Other,Puertorican,White
1,39.5,3.7661082132140296,2.203692471618775,2.9,-1.1922433826415226,-1.1861588067805195,-0.5041142926118735,-1.11,1,0,0,0,0,0,0,0
0,37.0,2.8010864453719515,4.78705391233135,3.1,-0.25501423738844015,-0.26109881324944306,-0.6561902270486244,0.7,0,0,0,0,0,0,0,1
1,41.0,5.039069763889234,2.948550459512095,2.8,-0.23217392384239857,-0.22608934798139568,-0.5867585909252818,0.33,0,0,0,0,0,0,0,1
0,38.0,3.2815889673432217,5.608232238151352,3.4,-0.1747864764474273,-0.18087105230843034,-0.463610589966579,0.65,0,0,0,0,0,0,0,1
1,31.0,11.058994415294048,6.471036241377533,3.2,-0.8149637543624708,-0.8088791785014678,-0.2850698849953728,-0.17,0,0,0,0,0,1,0,0
1,43.0,6.891257881038606,4.032335836539408,3.6,-0.15473853626090908,-0.14865396039990617,-0.4008817988667927,2.45,0,0,0,0,0,0,0,1
1,39.0,6.213205116603289,3.6355814981739623,3.1,-0.05273198679613097,-0.046647410935127934,-0.1560241081434757,-1.0,0,0,0,0,0,0,0,1
0,42.0,5.184336225394394,8.860025384657444,4.0,0.20109198453887456,0.19500740867787159,0.4386523768002735,2.02,0,0,0,0,0,0,0,1
0,42.0,3.189143359017442,5.450242786685134,4.0,-0.1756513171769024,-0.18173589303790538,-0.46568656356801763,-0.35,0,0,0,0,0,0,0,1
0,32.0,2.630490574989076,4.495505741765884,3.1,-0.2893128515164773,-0.2953974273774802,-0.7385210135958278,0.02,0,0,0,0,0,0,0,1
0,36.5,4.67523094530327,7.9899649740351855,3.2,0.029444258266379048,0.0233596824053761,0.026627206911514205,-0.05,0,0,0,0,0,0,0,1
0,40.0,8.152103594202405,13.931936827167458,3.3,-0.003368387316093271,-0.009452963177096173,-0.22621144890379707,-0.95,0,1,0,0,0,0,0,0
1,32.0,14.318491184176779,8.378291180481535,2.7,-0.7292221164405294,-0.7231375405795263,-0.0792546743980314,-0.79,0,0,0,0,0,1,0,0
1,47.0,24.979552939949347,14.616481960084519,3.7,0.3992259287243067,0.40531050458530965,0.754786048250974,-0.47,0,1,0,0,0,0,0,0
1,34.0,4.936626032077165,2.88860675429229,3.8,-0.19655632451966024,-0.19047174865865724,-0.5012616971960662,0.11,0,0,0,0,0,0,0,1
1,37.0,6.32745906210318,3.7024358064669185,3.8,-0.022197749761239543,-0.016113173900236605,-0.08272937552492438,0.58,0,0,0,0,0,0,0,1
0,32.0,7.186970335200743,12.282525060151638,2.8,0.4942059086916023,0.48812133283059933,1.1422464005513497,-0.21,0,0,0,0,0,0,0,1
0,31.0,2.999222976759757,5.125669044799997,3.2,-0.21950893796050644,-0.22559351382150936,-0.570962899274288,0.94,0,0,0,0,0,0,0,1
1,36.0,6.82317105629043,3.9924956581325493,3.2,-0.004649601010276896,0.0014349748507260429,-0.04060659809372009,0.71,0,0,0,0,0,0,0,1
0,36.0,16.99500501816371,29.044446449237793,3.3,0.7103071884864188,0.7042226126254154,0.8288208177785525,0.51,0,0,0,1,0,0,0,0
1,33.5,7.643161384176316,4.472303037544045,3.5,0.15978082050529643,0.16586539636629943,0.3540940707184038,0.09,0,0,0,0,0,0,0,1
1,39.0,10.27805037693156,6.014076323960212,3.5,0.2595754288712735,0.26566000473227647,0.5936421926707919,-0.62,0,0,0,0,0,0,0,1
0,37.0,4.057127543983053,6.9336268840758235,3.6,-0.15306102042656985,-0.15914559628757285,-0.4114605562766835,0.91,0,0,0,0,0,0,0,1
0,37.0,6.2472328908548995,10.67651471478985,3.3,0.30595152953790683,0.29986695367690397,0.6903584307103354,1.22,0,0,0,0,0,0,0,1
1,44.0,8.974360125298684,5.251237809982844,3.5,-0.33564652807938405,-0.3295619522183811,-1.0092102215302483,-0.21,0,1,0,0,0,0,0,0
0,36.0,5.058981479153155,8.645794249658058,3.1,0.1589367154802903,0.15285213961928737,0.33746238569024994,2.16,0,0,0,0,0,0,0,1
1,40.0,10.170753948338545,5.951293122167872,4.0,0.3707844272274173,0.3768690030884203,0.8605895472084621,0.66,0,0,0,0,0,0,0,1
1,40.0,8.859954049816468,5.184294484678746,2.6,0.26721402060648225,0.27329859646748517,0.6119779558396777,-0.44,0,0,0,0,0,0,0,1
1,35.0,11.197813481770103,6.552264531801338,3.6,-0.03865371184195806,-0.03256913598095511,-0.9543880276977355,-1.36,0,0,0,1,0,0,0,0
0,37.0,1.5983169709661789,2.731522092669027,2.9,-0.6184607755777193,-0.624545351438722,-1.5286114638157706,0.02,0,0,0,0,0,0,0,1
0,39.0,3.554706593038917,6.074989985229602,3.6,-0.11088945479549837,-0.11697403065650133,-0.3102314466872401,-1.06,0,0,0,0,0,0,0,1
0,38.5,3.309267755071499,5.655535258485538,3.2,-0.12721122709274188,-0.13329580295374485,-0.3494104160199382,1.18,0,0,0,0,0,0,0,1
0,38.0,4.449573925024581,7.604317353785933,3.0,0.03836659455613997,0.032282018695137,0.048044485225806045,-0.05,0,0,0,0,0,0,0,1
0,45.0,4.056500242242382,6.932554826033187,3.4,0.0054144094637865485,-0.0006701663972165137,-0.031054317628877455,0.34,0,0,0,0,0,0,0,1
0,32.0,17.39151609219316,29.72208347516806,2.5,0.0068690968240749705,0.0007845209630720076,1.0832061873747543,-0.19,0,0,1,0,0,0,0,0
0,31.5,3.4793111866174975,5.946139311635505,3.2,-0.18149785063423762,-0.18758242649524062,-0.479720649502804,0.04,0,0,0,0,0,0,0,1
1,30.0,5.6141960918846365,3.2850786439084767,3.6,-0.14197421045889655,-0.13588963459789344,-0.3702421648832899,1.06,0,0,0,0,0,0,0,1
0,40.0,6.641440126603468,11.350214483419775,3.5,0.46284043297757593,0.4567558571165729,1.0669563530782056,1.34,0,0,0,0,0,0,0,1
1,41.0,7.250705164241503,4.2426620478678,3.5,-0.09277117668622971,-0.08668660082522671,-0.25213463855904583,-0.24,0,0,0,0,0,0,0,1
0,34.0,4.937392320139525,8.437998499435865,3.7,0.18411150989361372,0.17802693403261075,0.3978922508001282,0.37,0,0,0,0,0,0,0,1
1,37.0,17.712716814151932,10.364381076015464,3.5,0.10427129289518267,0.11035586875618564,0.04677355909022817,-0.48,0,1,0,0,0,0,0,0
0,31.0,5.648931387703762,9.65401804884598,2.7,0.320599859419602,0.31451528355859903,0.7255204496846532,-1.6,0,0,0,0,0,0,0,1
1,39.0,7.358293170899699,4.305615863022993,2.8,0.08067641108915204,0.0867609869501552,0.16421093951458857,-0.38,0,0,0,0,0,0,0,1
0,42.0,5.378182362981007,9.191308238443517,2.4,0.17527283873773913,0.16918826287673613,0.3766758032323421,-0.44,0,0,0,0,0,0,0,1
0,39.0,5.400267929832147,9.22905244993527,3.4,0.24619350794021164,0.24010893207920875,0.5469145906100666,-0.2,0,0,0,0,0,0,0,1
0,32.5,3.410216960595183,5.828057348993434,2.8,-0.09426773700508866,-0.10035231286609171,-0.27033248475421556,0.94,0,0,0,0,0,0,0,1
0,35.0,6.5612719777574,11.213207197831714,3.5,-0.18472749842081673,-0.19081207428181968,-0.661547938273722,0.34,0,1,0,0,0,0,0,0
0,43.0,3.843357488163372,6.568294074107867,3.6,-0.13451718940455815,-0.140601765265561,-0.3669477317076982,1.15,0,0,0,0,0,0,0,1
1,42.0,5.873754872931775,3.436956311610433,2.8,-0.10082108709782489,-0.09473651123682193,-0.27145773579402693,0.92,0,0,0,0,0,0,0,1
1,40.0,9.628317012372143,5.63389273841815,2.6,0.21657483200777677,0.2226594078687797,0.49042306700714344,1.46,0,0,0,0,0,0,0,1
0,33.0,5.885284380360464,10.05794507511034,2.7,0.27461484049527335,0.26853026463427043,0.6151374830932086,-0.51,0,0,0,0,0,0,0,1
1,46.0,6.2811026800064305,3.675310932603852,3.3,-0.10398029244311738,-0.09789571658211435,-0.2790411285215316,-0.39,0,0,0,0,0,0,0,1
0,37.0,5.817597945426165,9.942269026018973,3.5,0.09048122126249454,0.08439664540149155,0.17314103260614724,0.23,0,0,0,0,0,0,0,1
0,34.0,3.759995540523987,6.425828589600589,3.1,-0.11064906262410241,-0.11673363848510536,-0.3096544065632009,-0.1,0,0,0,0,0,0,0,1
0,33.0,3.6617334311111622,6.257898743638219,3.6,-0.1749960661765985,-0.1810806420376014,-0.4641136915551874,-0.99,0,0,0,0,0,0,0,1
0,39.0,3.9156262247860303,6.691801272166798,3.7,-0.009199289811470902,-0.015283865672473957,-0.06613320889850247,0.58,0,0,0,0,0,0,0,1
0,38.0,3.0497660884761295,5.212047171788194,4.0,-0.20620971790035844,-0.21229429376136147,-0.539039298981608,1.43,0,0,0,0,0,0,0,1
0,35.0,4.944492528587161,8.450132748517605,2.8,0.18192858282678753,0.17584400696578453,0.39265232764416397,-0.19,0,0,0,0,0,0,0,1
1,36.0,4.557808029363073,2.6669460017505355,3.2,-0.2336901549815928,-0.22760557912058982,-0.5903981695336541,0.39,0,0,0,0,0,0,0,1
0,44.0,3.9061342018892526,6.675579414601838,3.6,-0.09630859054017722,-0.10239316640118012,-0.27523137297588673,-0.67,0,0,0,0,0,0,0,1
0,33.0,3.41212820871892,5.831323670110829,3.5,-0.10006533549234928,-0.10614991135335228,-0.28424910662585146,0.66,0,0,0,0,0,0,0,1
1,42.0,5.994592862113297,3.5076631930830744,3.1,-0.18886650294781518,-0.1827819270868122,-0.4828029613400268,1.91,0,0,0,0,0,0,0,1
0,37.0,5.047578842060981,8.626307154358601,3.6,0.10714305016886831,0.10105847430786537,0.2131362777217599,0.71,0,0,0,0,0,0,0,1
1,48.0,7.730419038389664,4.52336079393203,3.5,0.1349504945872308,0.1410350704482338,0.29449107173347866,0.6,0,0,0,0,0,0,0,1
0,36.0,6.911169938872858,11.811182460766556,2.1,0.4304739460989633,0.4243893702379601,0.9892634669301436,1.57,0,0,0,0,0,0,0,1
0,47.0,2.829874800296067,4.836253181885049,3.5,-0.24863280074955652,-0.25471737661055954,-0.6408721533847986,-0.62,0,0,0,0,0,0,0,1
0,38.0,4.707226233668709,8.044644889608303,3.2,0.1017197850903731,0.09563520922937016,0.2001182100558276,-1.15,0,0,0,0,0,0,0,1
1,42.0,6.719106931857599,3.931603799854658,3.8,-0.038252894780387264,-0.03216831891938424,-0.12126832968270529,0.16,0,0,0,0,0,0,0,1
0,45.0,3.938384583695649,6.730695284608483,3.1,-0.05500895484815578,-0.06109353070915884,-0.17609525400781562,2.15,0,0,0,0,0,0,0,1
0,38.0,4.796896202665884,8.197890776259099,2.9,0.0328321763548436,0.0267476004938407,0.03475960432965863,-0.19,0,0,0,0,0,0,0,1
1,36.0,3.7227890696620656,2.1783448009948954,2.9,-0.5075376609197577,-0.5014530850587549,-1.2477448621351126,0.17,0,0,0,0,0,0,0,1
0,39.5,3.976978320535085,6.79665194197404,2.8,0.031330450560025105,0.02524587469902212,0.031154844516212882,1.25,0,0,0,0,0,0,0,1
1,27.0,8.634724574232125,5.052504193048153,3.8,0.164457644744638,0.17054222060564087,0.3653203732369436,-0.05,0,0,0,0,0,0,0,1
1,35.0,8.435216823812915,4.93576465643956,3.8,0.1683242041212871,0.17440877998229012,0.37460170669031995,1.57,0,0,0,0,0,0,0,1
0,46.0,5.050132218154587,8.630670871529395,3.1,0.09970704485325987,0.09362246899225683,0.1952868053169027,-0.17,0,0,0,0,0,0,0,1
1,37.0,7.266534799166845,4.251924566451588,3.3,0.03207171287916014,0.03815628874016302,0.047539664734220055,-0.6,0,0,0,0,0,0,0,1
1,36.0,9.276771926174867,5.428190401674516,3.4,0.09136410186585184,0.09744867772685484,0.18986579497709222,1.45,0,0,0,0,0,0,0,1
1,45.0,5.342127305058008,3.125880898291755,3.0,-0.21451864884241717,-0.2084340729814142,-0.5443786664178532,1.08,0,0,0,0,0,0,0,1
0,40.0,3.0831990074079867,5.269183996550544,3.1,-0.1860716640123661,-0.19215623987336908,-0.49069968356918675,0.4,0,0,0,0,0,0,0,1
0,35.0,3.510747758951048,5.999864382073174,3.2,-0.23376501019293391,-0.23984958605393694,-0.6051833384905199,-0.23,0,0,0,0,0,0,0,1
1,38.0,6.52626532970354,3.8187648789254207,3.1,-0.05299062056862106,-0.04690604470761811,-0.15664493561590018,0.93,0,0,0,0,0,0,0,1
0,38.0,5.2032113605788215,8.892282971666114,3.7,-0.8364062387643543,-0.8424908146253572,-0.7079073118087253,-1.58,0,0,0,0,1,0,0,0
0,39.0,4.091317621055976,6.992057691338225,3.6,-0.0012578219482169053,-0.007342397809219836,-0.047070418399728906,1.09,0,0,0,0,0,0,0,1
0,34.0,4.820702484866768,8.238575688549505,3.0,0.018182942431506303,0.012098366570503274,-0.0004045847165813825,-0.6,0,0,0,0,0,0,0,1
1,33.0,7.236673646820465,4.234451675898763,3.5,0.03574176301955737,0.04182633888056027,0.05634929516414405,-0.05,0,0,0,0,0,0,0,1
0,41.0,4.525134948395203,7.733451066579312,2.9,0.022193603535893638,0.016109027674890707,0.009222652176018684,-0.28,0,0,0,0,0,0,0,1
1,36.0,8.726883021043776,5.106429588691946,3.5,0.1765798373275113,0.18266441318851434,0.39441862327990385,0.36,0,0,0,0,0,0,0,1
0,44.0,3.0636616483242114,5.235794669565247,3.4,-0.16050309186320313,-0.16658766772420613,-0.42932458986798927,-1.06,0,0,0,0,0,0,0,1
1,32.5,7.818561703917293,4.574936403939764,3.7,0.12215688288897528,0.12824145874997825,0.26378113954890536,0.91,0,0,0,0,0,0,0,1
1,35.0,7.010327295771029,4.102007858157174,3.2,0.08716809657488264,0.09325267243588557,0.17979365577426273,0.47,0,0,0,0,0,0,0,1
1,39.0,7.863709508266113,4.601354093215001,2.7,0.1742153698059844,0.1802999456669874,0.38874292833532303,0.72,0,0,0,0,0,0,0,1
0,48.0,5.067750075551936,8.660779772066977,3.4,0.165220535645158,0.159135959784155,0.3525461396507877,0.88,0,0,0,0,0,0,0,1
0,26.5,5.871142640035397,10.03377685514621,3.2,0.31973112154769706,0.3136465456866942,0.7234351213378493,-0.58,0,0,0,0,0,0,0,1
0,43.0,4.809120284072835,8.218781719064701,2.6,0.13448754345320096,0.128402967592198,0.27877431287471666,0.2,0,0,0,0,0,0,0,1
0,39.0,2.4163771188580583,4.129586061011914,4.0,-0.3844153473567138,-0.39049992321771676,-0.9668061348517408,1.72,0,0,0,0,0,0,0,1
1,40.0,7.752333654773883,4.536183865498289,3.7,0.14116090604359555,0.14724548190459855,0.3093986145885794,1.31,0,0,0,0,0,0,0,1
0,43.0,3.0030712408273295,5.132245724213372,3.3,-0.23624343682668644,-0.24232801268768933,-0.6111325821944976,0.09,0,0,0,0,0,0,0,1
0,41.0,5.906363730368535,10.093969663031306,3.3,0.29765990630775624,0.2915753304467532,0.6704551232547336,0.98,0,0,0,0,0,0,0,1
0,43.5,3.8534505333406064,6.585543078144443,3.5,-0.03582074985956739,-0.04190532572057033,-0.13003566678245113,1.19,0,0,0,0,0,0,0,1
1,39.0,5.245668301438227,3.0694390840733163,3.1,-0.18220394428491832,-0.1761193684239153,-0.4668100791470179,-1.14,0,0,0,0,0,0,0,1
0,42.0,4.804417057013463,8.210743908759934,3.0,0.0911543687741423,0.08506979291313933,0.1747568636099701,-0.4,0,0,0,0,0,0,0,1
0,37.5,6.580561685497532,11.246173288920298,3.1,0.32361002311913,0.3175254472581271,0.7327460811370734,0.48,0,0,0,0,0,0,0,1
1,36.0,6.433762858047172,3.764638181322833,2.9,-0.022225941519207402,-0.01614136565820449,-0.08279704734393668,-0.44,0,0,0,0,0,0,0,1
1,37.0,9.581945722674432,5.60675914155347,2.9,0.18173243514697895,0.18781701100798187,0.40678697815437603,0.62,0,0,0,0,0,0,0,1
0,37.0,3.515759222005844,6.008428967383495,3.1,-0.055019128723359866,-0.06110370458436284,-0.17611967549448737,-0.44,0,0,0,0,0,0,0,1
0,35.5,5.930820511888966,10.135766278003274,3.6,0.3231782950189463,0.3170937191579434,0.7317097560561249,-1.23,0,0,0,0,0,0,0,1
0,35.5,13.830537093803006,23.63637395551423,3.6,-0.37255917660565696,-0.37864375246666,0.17242221012416514,-0.75,0,0,1,0,0,0,0,0
1,34.0,9.162619302295232,5.361395380496832,3.6,0.28402963952770915,0.2901142153887122,0.6523423602699707,0.67,0,0,0,0,0,0,0,1
0,36.0,17.46710202873809,29.851259764551216,2.6,0.023752463606532794,0.017667887745529832,1.123733214547797,0.41,0,0,1,0,0,0,0,0
0,38.0,4.510296381744634,7.708091971127133,3.7,-0.052252454803161465,-0.05833703066416443,-0.16947851969970043,-1.06,0,0,0,0,0,0,0,1
1,41.0,9.668711399042797,5.657529023081836,3.8,0.20444980762103115,0.21053438348203407,0.4613180194697045,1.75,0,0,0,0,0,0,0,1
0,33.0,5.052230628350866,8.634257052440153,3.1,-1.0504789931888123,-1.0565635690498154,-0.8650088498355772,-0.63,0,0,0,0,0,1,0,0
1,42.0,8.215861680203016,4.807411658804514,3.6,0.18661340071221452,0.1926979765732174,0.4185033038518385,1.05,0,0,0,0,0,0,0,1
1,42.0,7.8676676889705774,4.603670174571649,3.6,0.0553451867534302,0.06142976261443321,0.10340557822569545,1.65,0,0,0,0,0,0,0,1
1,47.0,8.730032232467675,5.108272311501142,3.7,0.04179784662787542,0.04788242248887836,0.0708863876836015,-0.5,0,0,0,0,0,0,0,1
0,27.0,4.223861951449437,7.218575818408416,2.3,0.07279652147696052,0.06671194561595754,0.1306904765061564,-1.01,0,0,0,0,0,0,0,1
0,40.0,3.9913877703486884,6.821277677184293,3.9,-0.1277016980555168,-0.13378627391651982,-0.35058774814166993,-0.8,0,0,0,0,0,0,0,1
1,40.0,10.263468934561887,6.005544170087776,3.1,0.3304455196598986,0.3365300955209015,0.7637595710440938,0.23,0,0,0,0,0,0,0,1
0,42.0,6.252120515075376,10.684867659657113,3.2,0.39792609776273286,0.39184152190172994,0.9111352386601154,0.82,0,0,0,0,0,0,0,1
0,40.0,2.7621850306438844,4.720571433764184,2.9,-0.32892746902177306,-0.335012044882776,-0.8336123955916813,0.56,0,0,0,0,0,0,0,1
0,39.5,4.807359689114607,8.215772864055335,3.5,0.09741046920749773,0.09132589334649477,0.18977407880921088,0.2,0,0,0,0,0,0,0,1
1,28.0,18.36338020667773,10.745108856124407,3.1,-0.4956666968143115,-0.4895821209533085,-0.10848100702174107,-0.58,0,0,1,0,0,0,0,0
1,38.0,5.596274382262786,3.274591973229806,3.6,-0.1781064752874602,-0.1720218994264573,-0.4569744675927381,0.26,0,0,0,0,0,0,0,1
1,38.5,7.886346099005501,4.614599619304901,2.8,0.10498783146378239,0.11107240732478535,0.22256835168439493,0.63,0,0,0,0,0,0,0,1
0,41.0,5.429704553344118,9.279359609852323,3.2,0.15239678398500894,0.14631220812400592,0.3217638591561648,-1.52,0,0,0,0,0,0,0,1
1,22.0,11.018576748152864,6.447386334429318,3.3,-0.8227123988205026,-0.8166278229594996,-0.8935252593211765,-1.63,0,0,1,0,0,0,0,0
1,38.0,10.02172147422047,5.864088580331181,3.5,0.2726783546727221,0.27876293053372514,0.6250946059746015,-0.06,0,0,0,0,0,0,0,1
1,31.5,8.200907628164543,4.798661476910709,3.4,0.13331152616326883,0.13939610202427183,0.29055687313970774,-0.37,0,0,0,0,0,0,0,1
0,34.0,5.551198474378274,9.486992598463571,3.1,-0.717443685076152,-0.7235282609371548,-0.42234823416636497,-0.21,0,0,0,0,1,0,0,0
1,38.0,6.757757747130136,3.954219854895023,3.8,-0.12533414540080015,-0.11924956953979717,-0.33029916195857983,0.39,0,0,0,0,0,0,0,1
1,39.0,8.075614677364992,4.725347828764566,3.3,0.14987480224056332,0.15595937810156624,0.33031555091460335,-1.92,0,0,0,0,0,0,0,1
0,32.0,4.625081531738646,7.904259676791573,2.4,0.04874722058809594,0.04266264472709298,0.07296225895488166,-0.8,0,0,0,0,0,0,0,1
1,47.0,9.659162119470661,5.651941378141453,3.5,0.10736772563872796,0.11345230149973094,0.22828107694469008,1.73,0,0,0,0,0,0,0,1
0,48.0,11.38291532764275,19.453390823749814,3.1,0.4547358017443982,0.44865122588339523,0.21534433121025895,0.99,0,0,0,1,0,0,0,0
0,28.5,4.442025525430045,7.591417146485808,2.5,0.09548084252200817,0.0893962666610052,0.18514218079240544,-1.44,0,0,0,0,0,0,0,1
0,32.0,2.8001922842352895,4.7855257918498895,3.4,-0.2267694692484477,-0.23285404510945068,-0.5883911618115237,0.98,0,0,0,0,0,0,0,1
0,37.0,6.8541103528065,11.713667685681237,2.9,0.3820978498705922,0.3760132740095892,0.8731409309671175,-0.55,0,0,0,0,0,0,0,1
1,33.0,7.238426600844935,4.2354773956519205,3.2,-0.04903102874178941,-0.04294645288078648,-0.1471402860025958,-1.13,0,0,0,0,0,0,0,1
0,42.0,3.8156535233653868,6.520948026186923,3.1,-0.021761704214170584,-0.027846280075173546,-0.09628817244441151,0.17,0,0,0,0,0,0,0,1
0,32.0,7.996567619283938,13.666126002773977,2.4,-0.6502672206054376,-0.6563517964664405,-0.49419136229703486,-1.17,0,0,1,0,0,0,0,0
0,39.0,6.221198820702223,10.632022515134894,3.8,0.2814802856541273,0.2753957097931243,0.6316173763569735,0.15,0,0,0,0,0,0,0,1
0,34.0,5.4801647598123635,9.36559605185502,3.5,0.20950102505373758,0.2034164491927346,0.45883753405215305,-0.34,0,0,0,0,0,0,0,1
1,38.0,5.5639523111369495,3.255679105947551,3.7,-0.08430545581889398,-0.078220879957891,-0.23181342513931588,0.35,0,0,0,0,0,0,0,1
1,36.0,12.20417203585157,7.1411230148362375,3.4,0.5233195042631148,0.5294040801241179,1.226736494764615,1.15,0,0,0,0,0,0,0,1
1,26.0,4.347075826207374,2.5436386129738495,3.9,-0.32144864367753817,-0.3153640678165352,-0.8010546518497943,-0.74,0,0,0,0,0,0,0,1
1,44.0,14.049212897409234,8.22072626207638,3.6,0.6360778542793508,0.642162430140354,1.4974029307887105,-0.25,0,0,0,0,0,0,0,1
1,43.0,4.171709788865294,2.4410253065073957,3.4,-0.45701393429960374,-0.4509293584386008,-1.1264671295595323,-0.01,0,0,0,0,0,0,0,1
0,34.0,4.830118065214181,8.254666905874638,3.5,0.22790518132729487,0.22182060546629187,0.5030150817537374,0.61,0,0,0,0,0,0,0,1
1,39.0,16.078330397721345,9.408039718386135,3.1,-0.049005516148044194,-0.04292094028704129,-0.32115385047990425,-0.13,0,1,0,0,0,0,0,0
0,42.0,3.8346069952886612,6.553339490603341,2.6,-0.047615758988869925,-0.05370033484987285,-0.158348541912677,-0.98,0,0,0,0,0,0,0,1
0,44.0,5.054918136230749,8.638850000698524,2.7,0.1989569228803105,0.1928723470193075,0.43352735031902373,0.32,0,0,0,0,0,0,0,1
1,43.0,4.321150489868582,2.528468717346972,3.7,-0.3389681423429845,-0.3328835664819816,-0.843108657287285,1.2,0,0,0,0,0,0,0,1
1,40.0,6.655508127308018,3.894389731948134,2.6,0.030982752677560583,0.03706732853856362,0.04492571218262115,0.16,0,0,0,0,0,0,0,1
0,34.0,1.9594993351760346,3.348782389120279,3.4,-0.4742774946701867,-0.48036207053118973,-1.1825122634294267,1.79,0,0,0,0,0,0,0,1
0,45.0,3.587267007623527,6.130635700941775,3.6,-0.011811160238808805,-0.01789573609981177,-0.0724027726143822,-0.79,0,0,0,0,0,0,0,1
0,39.0,5.2482908470807486,8.969323768668824,3.3,0.22169769610475348,0.21561312024375062,0.4881145630638526,1.03,0,0,0,0,0,0,0,1
1,41.0,8.49890773611761,4.973032620080098,3.8,0.22044554080567133,0.2265301166666743,0.499714360778845,1.27,0,0,0,0,0,0,0,1
1,35.0,6.882315713592683,4.027103435884695,3.4,-0.030802924959123547,-0.0247183490981206,-0.1033853367183869,-0.6,0,0,0,0,0,0,0,1
0,46.0,8.172218193342081,13.966312656826572,3.1,-0.5716383257057116,-0.5777229015667147,-0.30544966158965914,-1.23,0,0,1,0,0,0,0,0
0,41.0,4.05030679460595,6.921970230264002,3.1,-0.03399886701179784,-0.040083442872800946,-0.12566239830886874,-0.72,0,0,0,0,0,0,0,1
1,39.0,14.176139489389545,8.294995815514556,3.4,0.17759774921047125,0.18368232507147417,-0.43529554151257516,-0.37,0,0,0,1,0,0,0,0
1,41.0,9.904238449057521,5.795344815299098,3.6,0.31739620003775354,0.3234807758987565,0.7324358346276181,0.9,0,0,0,0,0,0,0,1
0,47.0,5.3657405179394395,9.170045137805815,3.9,0.14222603625994384,0.13614146039894093,0.29734987972096427,-0.22,0,0,0,0,0,0,0,1
0,39.0,6.154708916693771,10.518391336189994,3.5,0.3705069185404618,0.36442234267945883,0.8453179265255422,0.58,0,0,0,0,0,0,0,1
1,37.0,5.9176387759284825,3.462634444362907,3.6,-0.08063908545965479,-0.07455450959865174,-0.2230126276982682,0.23,0,0,0,0,0,0,0,1
1,40.0,5.478214535512381,3.205510688052845,2.9,-0.1949447586888003,-0.18886018282779743,-0.49739327610091655,-0.18,0,0,0,0,0,0,0,1
0,29.0,4.18702189877172,7.155616205507951,3.3,0.058453221799607796,0.052368645938604824,0.09626065553116323,-0.98,0,0,0,0,0,0,0,1
1,41.0,6.219237380743109,3.639111204257576,3.7,-0.06436358824461462,-0.05827901238361171,-0.18394473760338206,0.47,0,0,0,0,0,0,0,1
1,38.0,5.092894390949896,2.9800452861942124,3.5,-0.27996260393778033,-0.27387802807677747,-0.7014710864686284,1.4,0,0,0,0,0,0,0,1
1,34.0,5.042796944669765,2.9507313740693557,3.0,-0.19082017930771872,-0.18473560344671575,-0.4874925884709977,0.25,0,0,0,0,0,0,0,1
0,40.0,4.691720040498401,8.018144821106693,3.9,0.1446545804622222,0.13857000460121918,0.3031793850645863,1.79,0,0,0,0,0,0,0,1
1,42.0,6.56600638897401,3.842018876997281,3.9,-0.030862984585791738,-0.024778408724788804,-0.1035295045347558,0.5,0,0,0,0,0,0,0,1
1,42.0,8.831291659118982,5.167523034942642,3.2,0.053919255426601066,0.060003831287604115,0.0999827563221084,-0.73,0,0,0,0,0,0,0,1
0,34.0,5.500980179994192,9.40116958396892,3.4,0.21306193477123334,0.20697735891023036,0.46738518255977446,0.58,0,0,0,0,0,0,0,1
0,37.0,2.6959586040983763,4.607390537537935,3.6,-0.2594145055330942,-0.26549908139409717,-0.6667526811470783,0.14,0,0,0,0,0,0,0,1
1,42.0,5.357030035983462,3.1346010502597066,3.4,-0.2394697832389792,-0.2333852073779762,-0.6042716554594917,-0.11,0,0,0,0,0,0,0,1
0,36.5,3.444494700244751,5.886637971510976,2.8,-0.0428474607542186,-0.04893203661522155,-0.14690266416715111,1.26,0,0,0,0,0,0,0,1
1,33.0,9.438149620864788,5.5226185993634695,3.4,0.22311095087387992,0.22919552673488278,0.5061124416624413,0.86,0,0,0,0,0,0,0,1
0,33.0,5.644008691485254,9.645605165969425,3.5,0.17905829174690865,0.17297371588590574,0.38576244803142845,-0.05,0,0,0,0,0,0,0,1
1,35.0,16.716496696925926,9.781454976148416,2.3,-0.47480047146517607,-0.46871589560417315,-0.058393480486341305,-1.29,0,0,1,0,0,0,0,0
1,30.0,5.525045371351735,3.2329131827599022,3.4,-0.23690746392511478,-0.23082288806411186,-0.5981210348044402,1.56,0,0,0,0,0,0,0,1
1,33.5,5.409843461584467,3.165504184691423,3.7,-0.18363866524724717,-0.17755408938624415,-0.47025399979242205,0.71,0,0,0,0,0,0,0,1
0,36.0,2.710536961815072,4.632304936184352,3.2,-0.2209008901470192,-0.22698546600802216,-0.5743041572599278,-0.92,0,0,0,0,0,0,0,1
1,37.0,6.105876497206178,3.572779460323645,3.4,-0.019401644542748776,-0.01331706868174581,-0.07601757250432065,1.22,0,0,0,0,0,0,0,1
0,48.0,3.2668290304842817,5.58300752093383,3.9,-0.18838653575520192,-0.19447111161620484,-0.4962563282380379,1.94,0,0,0,0,0,0,0,1
