,Unnamed: 0,K,race,sex,LSAT,c_LSAT,UGPA,c_UGPA,ZFYA
6559,6559,0.9551751604781324,White,1,2.37310509628688,2.1731050962868794,1.28655254814344,0.9865525481434398,1.8775875802390665
811,811,0.8388980864459341,Mexican,1,2.20333885186756,2.0033388518675603,1.5516694259337802,1.2516694259337802,1.4194490432229672
13033,13033,0.0988663384560146,Puertorican,1,1.4593198030736088,1.2593198030736086,0.8296599015368044,0.5296599015368044,0.9494331692280074
19207,19207,0.9854753990044324,Mexican,2,2.0912852394026595,2.2912852394026597,1.2956426197013295,1.5956426197013296,1.0927376995022162
17778,17778,0.3544616202958865,Asian,2,1.412676972177532,1.612676972177532,0.5063384860887661,0.8063384860887659,0.7772308101479434
9690,9690,0.9672132068082684,Asian,1,1.9803279240849607,1.780327924084961,0.9901639620424804,0.6901639620424805,1.4836066034041342
27806,27806,0.321651738302912,Hispanic,2,1.592991042981747,1.7929910429817473,0.7964955214908738,1.0964955214908736,1.2608258691514562
27400,27400,0.9078046114473944,Mexican,2,2.0446827668684366,2.2446827668684364,1.2723413834342183,1.5723413834342184,1.0539023057236974
15830,15830,0.7307623018532994,Mexican,2,1.93845738111198,2.13845738111198,1.2192286905559897,1.5192286905559895,0.9653811509266498
15819,15819,0.1922917232310798,Black,2,1.1153750339386477,1.315375033938648,0.6576875169693239,0.957687516969324,1.09614586161554
7977,7977,0.757469050723103,Amerindian,2,1.7544814304338618,1.954481430433862,0.7272407152169309,1.027240715216931,1.2787345253615516
17739,17739,0.3036050470870923,Black,1,1.3821630282522557,1.1821630282522553,0.9910815141261278,0.6910815141261277,1.5518025235435462
6507,6507,0.915138820404896,Black,2,1.5490832922429376,1.7490832922429376,0.8745416461214688,1.1745416461214688,1.457569410202448
10799,10799,0.0969513926267147,Hispanic,2,1.4581708355760288,1.658170835576029,0.7290854177880145,1.0290854177880144,1.1484756963133576
3999,3999,0.1613673583883831,Other,1,1.59682041503303,1.39682041503303,0.7484102075165149,0.4484102075165149,1.1806836791941917
27792,27792,0.1980995720311994,Other,1,1.61885974321872,1.4188597432187198,0.7594298716093598,0.4594298716093599,1.1990497860155998
4187,4187,0.5784925082293301,Hispanic,2,1.7470955049375982,1.947095504937598,0.8735477524687991,1.173547752468799,1.389246254114665
24452,24452,0.159897360293938,Black,1,1.2959384161763627,1.0959384161763628,0.9479692080881814,0.6479692080881814,1.479948680146969
27674,27674,0.916451771817864,Asian,2,1.7498710630907182,1.9498710630907183,0.6749355315453592,0.9749355315453592,1.0582258859089322
28005,28005,0.4749189872111402,Other,2,1.5849513923266842,1.7849513923266844,0.5424756961633421,0.8424756961633421,0.93745949360557
19025,19025,0.6771449373291631,White,1,2.206286962397498,2.006286962397498,1.203143481198749,0.9031434811987492,1.7385724686645814
2484,2484,0.4626756050653935,Hispanic,2,1.6776053630392362,1.877605363039236,0.8388026815196181,1.1388026815196182,1.3313378025326967
16250,16250,0.3387444942436721,Mexican,2,1.7032466965462032,1.9032466965462032,1.1016233482731017,1.4016233482731015,0.7693722471218362
21948,21948,0.6203388640619995,Asian,1,1.7722033184371997,1.5722033184371995,0.8861016592185998,0.5861016592185999,1.3101694320309998
17687,17687,0.8529070877254149,Black,2,1.511744252635249,1.711744252635249,0.8558721263176244,1.1558721263176244,1.4264535438627075
5750,5750,0.2436147919821942,Amerindian,1,1.6461688751893169,1.4461688751893167,0.8730844375946583,0.5730844375946583,1.421807395991097
18814,18814,0.4924422608665015,Black,2,1.2954653565199008,1.495465356519901,0.7477326782599505,1.0477326782599503,1.246221130433251
21698,21698,0.3464997710168477,Other,1,1.7078998626101087,1.5078998626101086,0.8039499313050543,0.5039499313050544,1.273249885508424
15373,15373,0.4875275704049998,Puertorican,1,1.692516542243,1.4925165422429998,0.9462582711215,0.6462582711214999,1.1437637852025
18716,18716,0.5354997154223736,White,2,1.921299829253424,2.121299829253424,0.8606499146267121,1.160649914626712,1.2677498577111868
28584,28584,0.5748533129340979,Amerindian,2,1.6449119877604588,1.844911987760459,0.6724559938802294,0.9724559938802292,1.187426656467049
1118,1118,0.265600042588706,Black,2,1.1593600255532237,1.3593600255532237,0.6796800127766118,0.979680012776612,1.132800021294353
25835,25835,0.0669895925126299,Puertorican,1,1.440193755507578,1.240193755507578,0.8200968777537889,0.520096877753789,0.9334947962563148
7464,7464,0.3734445911454355,Puertorican,1,1.6240667546872614,1.4240667546872612,0.9120333773436308,0.6120333773436306,1.0867222955727178
9416,9416,0.5981824455420024,Puertorican,2,1.5589094673252013,1.7589094673252017,0.6794547336626007,0.9794547336626008,0.7990912227710012
27510,27510,0.377650950839194,Amerindian,1,1.7265905705035165,1.5265905705035163,0.9132952852517582,0.6132952852517582,1.488825475419597
19184,19184,0.9192984383776744,Black,1,1.7515790630266048,1.5515790630266046,1.1757895315133022,0.8757895315133023,1.8596492191888367
12263,12263,0.0997630040381335,Mexican,1,1.75985780242288,1.5598578024228802,1.32992890121144,1.02992890121144,1.0498815020190668
26799,26799,0.1653695610540011,Mexican,1,1.7992217366324006,1.5992217366324006,1.3496108683162005,1.0496108683162002,1.0826847805270006
19240,19240,0.6834265904180037,Mexican,1,2.110055954250802,1.9100559542508024,1.5050279771254012,1.2050279771254009,1.3417132952090018
28931,28931,0.4195990921766397,Puertorican,1,1.6517594553059838,1.4517594553059836,0.925879727652992,0.6258797276529919,1.10979954608832
5161,5161,0.0403338521384519,Other,2,1.3242003112830711,1.524200311283071,0.4121001556415356,0.7121001556415356,0.7201669260692259
4885,4885,0.8836839676879897,Puertorican,2,1.7302103806127938,1.930210380612794,0.7651051903063969,1.0651051903063968,0.9418419838439948
5003,5003,0.3400043860598921,Asian,1,1.6040026316359357,1.4040026316359353,0.8020013158179676,0.5020013158179677,1.170002193029946
13583,13583,0.7667116744207175,White,1,2.2600270046524304,2.0600270046524303,1.230013502326215,0.9300135023262154,1.7833558372103586
25508,25508,0.0458938678750492,Black,2,1.0275363207250294,1.2275363207250296,0.6137681603625148,0.9137681603625148,1.0229469339375246
27878,27878,0.1671177965914007,Amerindian,2,1.4002706779548404,1.6002706779548406,0.5501353389774202,0.8501353389774202,0.9835588982957004
1777,1777,0.4376031240553919,Amerindian,1,1.7625618744332354,1.5625618744332352,0.9312809372166176,0.6312809372166176,1.518801562027696
21894,21894,0.6602727827621713,White,1,2.196163669657303,1.9961636696573024,1.1980818348286513,0.8980818348286514,1.7301363913810857
5163,5163,0.4685569945911346,White,1,2.0811341967546806,1.8811341967546809,1.1405670983773404,0.8405670983773404,1.6342784972955673
25074,25074,0.8081683109125392,Puertorican,2,1.6849009865475233,1.8849009865475237,0.7424504932737618,1.0424504932737615,0.9040841554562696
11348,11348,0.1773112535226448,Puertorican,2,1.3063867521135868,1.506386752113587,0.5531933760567935,0.8531933760567934,0.5886556267613224
6679,6679,0.5275796224253504,Puertorican,1,1.7165477734552104,1.5165477734552102,0.958273886727605,0.6582738867276051,1.1637898112126752
19777,19777,0.5185181326097129,Hispanic,1,1.911110879565828,1.711110879565828,1.1555554397829138,0.8555554397829139,1.7592590663048564
16188,16188,0.67101247484487,Black,2,1.402607484906922,1.602607484906922,0.801303742453461,1.101303742453461,1.3355062374224351
23229,23229,0.079032675732912,Other,1,1.547419605439747,1.3474196054397471,0.7237098027198736,0.4237098027198737,1.139516337866456
26497,26497,0.1277260646231294,Other,1,1.5766356387738778,1.3766356387738776,0.7383178193869389,0.4383178193869388,1.1638630323115648
20290,20290,0.7710074386098854,Amerindian,2,1.7626044631659312,1.9626044631659316,0.7313022315829656,1.0313022315829656,1.2855037193049428
29682,29682,0.5628618672813389,Other,1,1.8377171203688036,1.6377171203688032,0.8688585601844017,0.5688585601844017,1.3814309336406696
16947,16947,0.9394316270997966,Hispanic,1,2.163658976259878,1.963658976259878,1.281829488129939,0.9818294881299392,1.9697158135498984
13735,13735,0.1859632240581318,Hispanic,2,1.5115779344348792,1.7115779344348792,0.7557889672174396,1.0557889672174396,1.192981612029066
28431,28431,0.2569248650512961,Black,1,1.3541549190307776,1.1541549190307776,0.9770774595153888,0.6770774595153888,1.528462432525648
25154,25154,0.538545442140131,Other,1,1.8231272652840784,1.6231272652840785,0.8615636326420393,0.5615636326420393,1.3692727210700657
27920,27920,0.2004554613053799,Other,1,1.6202732767832282,1.420273276783228,0.7601366383916139,0.460136638391614,1.20022773065269
20355,20355,0.8566938033265644,Other,2,1.814016281995939,2.014016281995939,0.6570081409979693,0.9570081409979692,1.128346901663282
16626,16626,0.4917939800626568,White,1,2.095076388037594,1.895076388037594,1.147538194018797,0.8475381940187972,1.6458969900313285
7197,7197,0.7661571015827779,Mexican,1,2.1596942609496668,1.9596942609496664,1.5298471304748331,1.2298471304748333,1.383078550791389
29077,29077,0.4446262636120777,Asian,1,1.6667757581672469,1.4667757581672465,0.8333878790836233,0.5333878790836233,1.2223131318060387
13865,13865,0.6697230078311506,Hispanic,1,2.0018338046986903,1.8018338046986904,1.2009169023493451,0.9009169023493452,1.8348615039155756
9761,9761,0.1468965688777792,Puertorican,2,1.2881379413266674,1.4881379413266675,0.5440689706633338,0.8440689706633338,0.5734482844388896
60,60,0.388677289689482,White,1,2.033206373813689,1.833206373813689,1.116603186906845,0.8166031869068446,1.594338644844741
5679,5679,0.175890283418662,Black,1,1.305534170051197,1.1055341700511971,0.9527670850255988,0.6527670850255987,1.487945141709331
6935,6935,0.4751708660226282,Asian,1,1.6851025196135772,1.485102519613577,0.8425512598067885,0.5425512598067885,1.237585433011314
16066,16066,0.073988884201905,Amerindian,2,1.344393330521143,1.5443933305211432,0.5221966652605715,0.8221966652605714,0.9369944421009526
25786,25786,0.1691375933224738,Black,2,1.1014825559934842,1.3014825559934842,0.6507412779967421,0.950741277996742,1.084568796661237
20446,20446,0.0911321732337997,Puertorican,1,1.45467930394028,1.2546793039402797,0.8273396519701399,0.52733965197014,0.9455660866169
3150,3150,0.6302472194561579,Other,2,1.6781483316736947,1.8781483316736949,0.5890741658368475,0.8890741658368473,1.015123609728079
14033,14033,0.2448107400609007,Asian,2,1.3468864440365405,1.5468864440365406,0.4734432220182702,0.7734432220182702,0.7224053700304505
18708,18708,0.96705540322831,Other,1,2.080233241936986,1.880233241936986,0.990116620968493,0.690116620968493,1.5835277016141551
18889,18889,0.093095998543017,Black,2,1.05585759912581,1.2558575991258103,0.6279287995629051,0.9279287995629052,1.0465479992715083
28354,28354,0.8333747742543871,White,1,2.300024864552632,2.100024864552632,1.2500124322763162,0.9500124322763164,1.8166873871271931
4852,4852,0.775234538899056,Black,2,1.4651407233394336,1.6651407233394335,0.8325703616697168,1.1325703616697167,1.387617269449528
3801,3801,0.938315728651316,White,1,2.3629894371907896,2.1629894371907894,1.2814947185953949,0.9814947185953948,1.869157864325658
9049,9049,0.5167360449400644,Asian,2,1.5100416269640389,1.7100416269640388,0.5550208134820194,0.8550208134820193,0.8583680224700323
26631,26631,0.1432831142805654,White,2,1.685969868568339,1.8859698685683397,0.7429849342841697,1.0429849342841695,1.0716415571402826
9137,9137,0.322901068577901,White,1,1.9937406411467409,1.7937406411467405,1.0968703205733703,0.7968703205733704,1.5614505342889504
25956,25956,0.3431355535139661,Asian,2,1.4058813321083794,1.6058813321083796,0.5029406660541899,0.8029406660541898,0.7715677767569831
28672,28672,0.7633163880745206,Black,1,1.6579898328447125,1.4579898328447125,1.1289949164223565,0.8289949164223562,1.7816581940372602
3294,3294,0.9680658120507588,Hispanic,2,1.9808394872304556,2.1808394872304557,0.9904197436152278,1.2904197436152276,1.5840329060253795
18853,18853,0.4514588460004906,Hispanic,1,1.8708753076002944,1.6708753076002945,1.1354376538001472,0.8354376538001472,1.7257294230002451
14863,14863,0.6902107766994678,Hispanic,1,2.0141264660196807,1.8141264660196808,1.2070632330098403,0.9070632330098404,1.845105388349734
21176,21176,0.0492787500290896,White,2,1.6295672500174536,1.8295672500174536,0.7147836250087269,1.014783625008727,1.0246393750145448
7004,7004,0.3506426914571469,Puertorican,2,1.4103856148742882,1.6103856148742883,0.6051928074371441,0.905192807437144,0.6753213457285734
29635,29635,0.9666777542502296,Mexican,2,2.080006652550137,2.2800066525501377,1.2900033262750688,1.5900033262750688,1.083338877125115
6994,6994,0.9285077519437784,Black,2,1.557104651166267,1.7571046511662671,0.8785523255831336,1.1785523255831336,1.4642538759718893
17730,17730,0.4801734418595895,White,1,2.0881040651157536,1.8881040651157532,1.144052032557877,0.844052032557877,1.640086720929795
10330,10330,0.7120634214091708,Hispanic,2,1.8272380528455023,2.0272380528455027,0.9136190264227512,1.213619026422751,1.4560317107045857
23050,23050,0.743883110942502,Mexican,2,1.946329866565501,2.146329866565501,1.2231649332827506,1.5231649332827506,0.9719415554712512
1346,1346,0.3459349925469629,White,2,1.8075609955281773,2.007560995528178,0.803780497764089,1.1037804977640888,1.1729674962734815
10417,10417,0.0822332215106005,White,2,1.64933993290636,1.84933993290636,0.7246699664531803,1.0246699664531802,1.0411166107553005
25108,25108,0.9154786028697148,Other,1,2.049287161721829,1.8492871617218287,0.9746435808609144,0.6746435808609145,1.5577393014348575
14250,14250,0.0972542158555324,White,1,1.8583525295133196,1.6583525295133192,1.0291762647566598,0.7291762647566598,1.4486271079277662
9860,9860,0.849034513283473,White,2,2.1094207079700835,2.309420707970084,0.954710353985042,1.254710353985042,1.4245172566417366
3980,3980,0.832363539660995,Puertorican,2,1.6994181237965968,1.899418123796597,0.7497090618982984,1.0497090618982985,0.9161817698304976
6697,6697,0.3555297971520076,Hispanic,1,1.8133178782912047,1.6133178782912043,1.1066589391456023,0.8066589391456024,1.677764898576004
16017,16017,0.7920192079401351,Asian,1,1.8752115247640813,1.675211524764081,0.9376057623820404,0.6376057623820406,1.3960096039700676
28656,28656,0.2196379914349047,Black,1,1.3317827948609429,1.131782794860943,0.9658913974304716,0.6658913974304714,1.5098189957174522
15354,15354,0.3813358171222842,Black,1,1.4288014902733706,1.2288014902733706,1.0144007451366854,0.7144007451366853,1.5906679085611422
12481,12481,0.8531113891570363,Puertorican,1,1.911866833494222,1.7118668334942218,1.0559334167471108,0.7559334167471109,1.3265556945785182
24553,24553,0.2929797205044326,Puertorican,2,1.3757878323026596,1.5757878323026595,0.5878939161513298,0.8878939161513297,0.6464898602522163
21118,21118,0.2817854966045586,Other,1,1.6690712979627351,1.4690712979627352,0.7845356489813675,0.4845356489813676,1.2408927483022794
21779,21779,0.0220937471047748,Asian,2,1.2132562482628648,1.413256248262865,0.4066281241314325,0.7066281241314325,0.6110468735523875
25853,25853,0.7662881375898254,Other,2,1.7597728825538952,1.9597728825538956,0.6298864412769476,0.9298864412769476,1.0831440687949128
5910,5910,0.4063322309637678,Asian,2,1.4437993385782606,1.6437993385782608,0.5218996692891305,0.8218996692891303,0.803166115481884
8813,8813,0.3462660507879305,Puertorican,1,1.6077596304727584,1.4077596304727582,0.9038798152363792,0.6038798152363791,1.0731330253939653
793,793,0.6114542354346478,Black,1,1.566872541260789,1.3668725412607885,1.0834362706303944,0.7834362706303943,1.705727117717324
15694,15694,0.2852636619415328,White,1,1.97115819716492,1.7711581971649195,1.0855790985824598,0.78557909858246,1.5426318309707665
4148,4148,0.7289392001051572,Other,2,1.7373635200630944,1.9373635200630943,0.6186817600315472,0.9186817600315472,1.0644696000525786
4968,4968,0.957134832539796,Asian,2,1.7742808995238777,1.9742808995238776,0.6871404497619389,0.9871404497619388,1.0785674162698982
17122,17122,0.1698203458957345,Mexican,2,1.6018922075374409,1.8018922075374408,1.0509461037687202,1.3509461037687205,0.6849101729478674
24729,24729,0.1776362265442959,Black,1,1.3065817359265774,1.1065817359265775,0.9532908679632888,0.6532908679632887,1.488818113272148
15834,15834,0.8025483033945796,Puertorican,1,1.881528982036748,1.6815289820367476,1.0407644910183738,0.7407644910183739,1.30127415169729
9946,9946,0.3308870876937942,Other,2,1.4985322526162763,1.6985322526162767,0.4992661263081383,0.7992661263081382,0.865443543846897
6566,6566,0.697013013934263,Mexican,2,1.9182078083605576,2.1182078083605576,1.209103904180279,1.5091039041802787,0.9485065069671316
17891,17891,0.6942771170796391,Mexican,2,1.9165662702477837,2.1165662702477834,1.2082831351238916,1.5082831351238917,0.9471385585398197
1871,1871,0.2135113663106719,Other,1,1.6281068197864033,1.428106819786403,0.7640534098932016,0.4640534098932016,1.206755683155336
17062,17062,0.8947018610241837,Hispanic,1,2.1368211166145104,1.9368211166145104,1.2684105583072551,0.9684105583072552,1.947350930512092
15487,15487,0.077271726267177,Mexican,1,1.7463630357603062,1.5463630357603062,1.3231815178801531,1.023181517880153,1.0386358631335886
2749,2749,0.6359547071637285,Other,1,1.8815728242982368,1.681572824298237,0.8907864121491185,0.5907864121491186,1.4179773535818645
2713,2713,0.3717392949063303,Black,2,1.2230435769437982,1.4230435769437983,0.7115217884718991,1.0115217884718992,1.1858696474531651
7866,7866,0.1937170507762978,Mexican,1,1.8162302304657785,1.6162302304657787,1.3581151152328892,1.0581151152328894,1.0968585253881489
8972,8972,0.2749791919736402,Other,2,1.464987515184184,1.6649875151841842,0.4824937575920921,0.782493757592092,0.83748959598682
24075,24075,0.0787070013685163,Puertorican,2,1.2472242008211096,1.4472242008211098,0.523612100410555,0.8236121004105549,0.5393535006842582
12728,12728,0.5697078505699332,Other,1,1.84182471034196,1.64182471034196,0.87091235517098,0.57091235517098,1.3848539252849668
4719,4719,0.9206914007786196,Hispanic,2,1.952414840467172,2.152414840467172,0.976207420233586,1.276207420233586,1.56034570038931
3687,3687,0.387322517975314,Puertorican,1,1.6323935107851884,1.4323935107851882,0.9161967553925942,0.6161967553925942,1.093661258987657
18344,18344,0.5051579186281667,Amerindian,2,1.6030947511769,1.8030947511769,0.65154737558845,0.95154737558845,1.1525789593140834
20602,20602,0.9640282908324396,Puertorican,2,1.7784169744994638,1.978416974499464,0.7892084872497319,1.0892084872497318,0.98201414541622
17985,17985,0.4793522892158333,Other,2,1.5876113735295,1.7876113735295,0.54380568676475,0.84380568676475,0.9396761446079166
26064,26064,0.8575641403991252,Mexican,1,2.2145384842394757,2.014538484239475,1.5572692421197374,1.2572692421197376,1.4287820701995626
2079,2079,0.7720124763099904,Puertorican,2,1.663207485785994,1.8632074857859944,0.7316037428929971,1.031603742892997,0.8860062381549951
10412,10412,0.2373177042038911,White,2,1.7423906225223345,1.9423906225223344,0.7711953112611674,1.0711953112611674,1.1186588521019456
6066,6066,0.4864827657324229,Amerindian,2,1.5918896594394538,1.791889659439454,0.6459448297197269,0.9459448297197268,1.1432413828662114
15664,15664,0.6948870858072801,Amerindian,2,1.716932251484368,1.916932251484368,0.708466125742184,1.008466125742184,1.24744354290364
18371,18371,0.7101716074030013,Amerindian,2,1.726102964441801,1.9261029644418008,0.7130514822209004,1.0130514822209005,1.2550858037015007
23268,23268,0.5525197803669779,Puertorican,2,1.5315118682201867,1.7315118682201869,0.6657559341100934,0.9657559341100932,0.776259890183489
29487,29487,0.8594972509654798,Other,1,2.015698350579288,1.815698350579288,0.957849175289644,0.6578491752896439,1.52974862548274
1422,1422,0.0415728590503921,Hispanic,2,1.4249437154302351,1.6249437154302353,0.7124718577151177,1.0124718577151175,1.120786429525196
26386,26386,0.4292889503009519,Amerindian,2,1.5575733701805712,1.7575733701805714,0.6287866850902856,0.9287866850902856,1.114644475150476
24086,24086,0.101718444039629,Hispanic,2,1.4610310664237776,1.6610310664237775,0.7305155332118888,1.0305155332118887,1.1508592220198146
5640,5640,0.5727702766869458,Black,1,1.5436621660121674,1.3436621660121677,1.0718310830060838,0.7718310830060837,1.6863851383434727
28592,28592,0.3299756284276918,Other,2,1.4979853770566152,1.6979853770566151,0.4989926885283076,0.7989926885283075,0.8649878142138459
2778,2778,0.4455416387418909,Amerindian,1,1.7673249832451348,1.5673249832451346,0.9336624916225672,0.6336624916225673,1.5227708193709455
27056,27056,0.1857310667351772,Puertorican,1,1.5114386400411064,1.3114386400411062,0.8557193200205531,0.5557193200205532,0.9928655333675886
24891,24891,0.6513831711560145,Amerindian,2,1.6908299026936089,1.8908299026936088,0.6954149513468044,0.9954149513468042,1.2256915855780073
4531,4531,0.1986445768974057,Mexican,2,1.6191867461384437,1.8191867461384432,1.0595933730692215,1.3595933730692216,0.6993222884487029
8034,8034,0.7943842250928563,Black,2,1.4766305350557136,1.6766305350557138,0.8383152675278569,1.138315267527857,1.3971921125464282
25791,25791,0.4977589391019014,White,1,2.0986553634611407,1.8986553634611405,1.1493276817305704,0.8493276817305705,1.6488794695509503
19722,19722,0.4935774386721822,Other,2,1.596146463203309,1.7961464632033095,0.5480732316016547,0.8480732316016546,0.9467887193360912
8224,8224,0.3498954636473986,Amerindian,2,1.5099372781884393,1.7099372781884394,0.6049686390942196,0.9049686390942197,1.0749477318236993
15932,15932,0.8883636828012641,Asian,2,1.7330182096807585,1.9330182096807584,0.6665091048403793,0.9665091048403792,1.044181841400632
80,80,0.8631034258755935,Hispanic,1,2.1178620555253564,1.9178620555253565,1.258931027762678,0.958931027762678,1.9315517129377968
13885,13885,0.9189793255003984,Other,2,1.851387595300239,2.0513875953002394,0.6756937976501196,0.9756937976501197,1.1594896627501992
721,721,0.1812330661656601,Mexican,2,1.6087398396993962,1.808739839699396,1.054369919849698,1.354369919849698,0.6906165330828302
29724,29724,0.873735302953439,White,1,2.3242411817720634,2.1242411817720632,1.2621205908860316,0.9621205908860316,1.8368676514767197
4053,4053,0.5561906926300116,Puertorican,2,1.533714415578007,1.733714415578007,0.6668572077890035,0.9668572077890034,0.7780953463150058
22083,22083,0.3256145071274624,Asian,1,1.5953687042764777,1.3953687042764773,0.7976843521382387,0.4976843521382388,1.1628072535637313
1803,1803,0.2965355812876552,Black,2,1.177921348772593,1.3779213487725932,0.6889606743862966,0.9889606743862966,1.1482677906438277
3741,3741,0.8174078473061094,Asian,1,1.8904447083836655,1.6904447083836656,0.9452223541918328,0.6452223541918328,1.4087039236530547
5798,5798,0.9643532340359864,Puertorican,2,1.778611940421592,1.978611940421592,0.789305970210796,1.089305970210796,0.9821766170179932
10503,10503,0.3180097048142981,Black,2,1.1908058228885787,1.390805822888579,0.6954029114442895,0.9954029114442896,1.159004852407149
3382,3382,0.031149092793391,Asian,1,1.4186894556760348,1.2186894556760346,0.7093447278380173,0.4093447278380173,1.0155745463966954
5639,5639,0.0490046449712735,Asian,2,1.229402786982764,1.429402786982764,0.4147013934913821,0.7147013934913821,0.6245023224856369
15396,15396,0.3650506541055308,Asian,1,1.6190303924633187,1.4190303924633183,0.8095151962316592,0.5095151962316593,1.1825253270527654
2639,2639,0.702540501534807,Mexican,1,2.121524300920884,1.921524300920884,1.510762150460442,1.210762150460442,1.3512702507674037
1843,1843,0.6129395824945255,Hispanic,2,1.767763749496715,1.9677637494967155,0.8838818747483578,1.1838818747483577,1.4064697912472628
21076,21076,0.2454105920874615,Amerindian,2,1.447246355252477,1.6472463552524772,0.5736231776262385,0.8736231776262384,1.0227052960437308
13217,13217,0.665077439998428,Amerindian,2,1.6990464639990568,1.899046463999057,0.6995232319995284,0.9995232319995284,1.232538719999214
22566,22566,0.0383490509254073,Mexican,1,1.7230094305552444,1.5230094305552444,1.3115047152776222,1.0115047152776222,1.0191745254627036
21062,21062,0.2787280433353797,Black,1,1.367236826001228,1.1672368260012278,0.983618413000614,0.683618413000614,1.5393640216676898
564,564,0.350587558806597,Other,1,1.7103525352839584,1.5103525352839582,0.8051762676419791,0.5051762676419791,1.2752937794032986
23819,23819,0.8055166286830625,Hispanic,1,2.0833099772098373,1.8833099772098376,1.2416549886049189,0.9416549886049188,1.9027583143415312
11522,11522,0.2162328943909912,Hispanic,1,1.7297397366345948,1.5297397366345948,1.0648698683172977,0.7648698683172974,1.6081164471954956
314,314,0.8359801205122058,Other,1,2.001588072307324,1.8015880723073237,0.9507940361536618,0.6507940361536618,1.517990060256103
4660,4660,0.5111136384895005,Puertorican,1,1.7066681830937005,1.5066681830937,0.95333409154685,0.6533340915468502,1.1555568192447505
12230,12230,0.6149341779171474,White,1,2.168960506750288,1.968960506750288,1.1844802533751442,0.8844802533751444,1.7074670889585737
16905,16905,0.9664348100843196,Hispanic,2,1.979860886050592,2.179860886050592,0.989930443025296,1.289930443025296,1.58321740504216
14659,14659,0.9842497664912904,Other,1,2.0905498598947743,1.890549859894774,0.9952749299473872,0.6952749299473872,1.5921248832456452
3363,3363,0.2640619846937188,Asian,2,1.3584371908162312,1.558437190816231,0.4792185954081157,0.7792185954081157,0.7320309923468595
10086,10086,0.7161738769564306,Other,1,1.929704326173859,1.7297043261738585,0.9148521630869292,0.6148521630869292,1.4580869384782154
2271,2271,0.3845113276448125,Black,2,1.2307067965868874,1.4307067965868874,0.7153533982934438,1.0153533982934435,1.1922556638224062
18556,18556,0.1111693327538412,Puertorican,2,1.2667015996523046,1.4667015996523047,0.5333507998261524,0.8333507998261523,0.5555846663769206
21071,21071,0.2530315435321399,Hispanic,2,1.551818926119284,1.751818926119284,0.7759094630596421,1.075909463059642,1.2265157717660702
19037,19037,0.5658086341861742,Hispanic,2,1.7394851805117046,1.9394851805117048,0.8697425902558523,1.1697425902558525,1.3829043170930873
6923,6923,0.565888605101759,Asian,1,1.7395331630610555,1.5395331630610554,0.8697665815305277,0.5697665815305277,1.2829443025508795
29718,29718,0.6011709286068252,Amerindian,2,1.660702557164095,1.8607025571640952,0.6803512785820476,0.9803512785820476,1.2005854643034126
29107,29107,0.7587198022716453,Amerindian,2,1.7552318813629872,1.9552318813629876,0.7276159406814936,1.0276159406814935,1.2793599011358228
29628,29628,0.2806737102603348,Other,2,1.468404226156201,1.668404226156201,0.4842021130781005,0.7842021130781005,0.8403368551301673
12325,12325,0.7900741269632747,Asian,1,1.8740444761779649,1.6740444761779647,0.9370222380889824,0.6370222380889825,1.3950370634816374
9743,9743,0.6840248616920718,Mexican,2,1.9104149170152431,2.110414917015243,1.2052074585076211,1.5052074585076216,0.942012430846036
11324,11324,0.9451885797595444,Amerindian,1,2.0671131478557268,1.8671131478557264,1.0835565739278632,0.7835565739278634,1.7725942898797722
26443,26443,0.7090261907000005,White,2,2.02541571442,2.2254157144200004,0.9127078572100004,1.2127078572100003,1.3545130953500002
13237,13237,0.6936348407276481,Other,2,1.7161809044365888,1.916180904436589,0.6080904522182945,0.9080904522182944,1.046817420363824
2043,2043,0.1147688718692174,Other,1,1.5688613231215307,1.3688613231215303,0.7344306615607652,0.4344306615607652,1.1573844359346088
12129,12129,0.4635114803585509,Puertorican,2,1.4781068882151305,1.6781068882151309,0.6390534441075653,0.9390534441075652,0.7317557401792755
973,973,0.2149403785907567,White,2,1.728964227154454,1.928964227154454,0.7644821135772271,1.064482113577227,1.1074701892953784
18253,18253,0.4634035473860345,Asian,1,1.6780421284316207,1.4780421284316203,0.8390210642158104,0.5390210642158104,1.2317017736930174
24960,24960,0.0880052503057015,Other,1,1.5528031501834212,1.352803150183421,0.7264015750917104,0.4264015750917105,1.1440026251528508
2407,2407,0.2178925542549901,Amerindian,2,1.430735532552994,1.6307355325529942,0.5653677662764971,0.8653677662764969,1.008946277127495
23585,23585,0.0875728172662301,Mexican,2,1.552543690359738,1.752543690359738,1.026271845179869,1.326271845179869,0.6437864086331151
16223,16223,0.5170483546901332,Puertorican,2,1.5102290128140798,1.71022901281408,0.65511450640704,0.95511450640704,0.7585241773450666
26686,26686,0.992465078777759,Black,2,1.5954790472666551,1.7954790472666553,0.8977395236333277,1.1977395236333277,1.4962325393888796
17880,17880,0.2912293282312642,Asian,2,1.3747375969387583,1.5747375969387587,0.4873687984693793,0.7873687984693792,0.7456146641156323
25597,25597,0.8375852231207792,Amerindian,1,2.002551133872468,1.802551133872468,1.0512755669362337,0.7512755669362338,1.7187926115603895
3935,3935,0.5464585417281244,Puertorican,2,1.5278751250368745,1.727875125036875,0.6639375625184374,0.9639375625184372,0.7732292708640622
