sex,LSAT,UGPA,ZFYA,Amerindian,Asian,Black,Hispanic,Mexican,Other,Puertorican,White
0,1.7589351764382433,0.9794675882191216,1.1991126470318694,0,0,0,0,0,0,1,0
1,2.185246220610847,0.9926231103054236,1.4877051838423725,0,0,0,0,0,0,0,1
1,2.070355207845563,1.2851776039227814,1.0752960065379693,0,0,0,0,1,0,0,0
0,2.1879108021197573,1.5439554010598786,1.406592335099798,0,0,0,0,1,0,0,0
0,1.7349992062105426,1.0674996031052713,1.6124993385087856,0,0,0,1,0,0,0,0
0,1.8526772430398235,0.8763386215199116,1.3938977025331862,0,0,0,0,0,1,0,0
0,2.1553201080051085,1.1776600540025544,1.6961000900042569,0,0,0,0,0,0,0,1
0,1.5603243660539414,0.7801621830269707,1.1336036383782846,0,1,0,0,0,0,0,0
1,1.7582704614689642,0.7791352307344823,1.131892051224137,0,0,0,0,0,0,0,1
0,1.985162551304301,1.0425812756521504,1.7043021260869176,1,0,0,0,0,0,0,0
0,1.5722268897033205,0.7361134448516602,1.160189074752767,0,0,0,0,0,1,0,0
0,1.9220718303175368,1.0610359151587685,1.5017265252646137,0,0,0,0,0,0,0,1
1,1.8992974722374711,0.9496487361187356,1.5160812268645594,0,0,0,1,0,0,0,0
1,2.065146326910888,1.2825731634554438,1.07095527242574,0,0,0,0,1,0,0,0
1,1.0930565625164257,0.6465282812582128,1.0775471354303547,0,0,1,0,0,0,0,0
0,2.0139431932100016,1.0569715966050006,1.728285994341668,1,0,0,0,0,0,0,0
1,1.666601100249782,0.8333005501248911,1.322167583541485,0,0,0,1,0,0,0,0
0,1.7452645559183992,0.8726322779591996,1.2877204632653327,0,1,0,0,0,0,0,0
0,1.4749519888590288,1.0374759944295144,1.6291266573825238,0,0,1,0,0,0,0,0
0,1.8872810553109007,0.9936405276554504,1.6227342127590838,1,0,0,0,0,0,0,0
1,2.0148875093449474,0.9074437546724738,1.3457395911207897,0,0,0,0,0,0,0,1
1,1.4753295422828647,0.8376647711414325,1.3961079519023871,0,0,1,0,0,0,0,0
1,1.719763448582332,0.6098817242911662,1.04980287381861,0,0,0,0,0,1,0,0
1,1.625586780824546,0.662793390412273,1.1713223173537883,1,0,0,0,0,0,0,0
0,1.7364689524388797,1.0682344762194398,1.6137241270324,0,0,0,1,0,0,0,0
1,1.7474778824210295,0.8737389412105148,1.3895649020175247,0,0,0,1,0,0,0,0
1,1.818564856204425,0.6592824281022126,1.1321373801703545,0,0,0,0,0,1,0,0
0,1.5773415510440996,0.7386707755220496,1.1644512925367496,0,0,0,0,0,1,0,0
0,1.914248484537128,0.907124242268564,1.4452070704476063,0,0,0,0,0,1,0,0
0,1.671352850431752,1.135676425215876,1.79279404202646,0,0,1,0,0,0,0,0
1,1.6610722986442694,0.5805361493221348,1.0008935822035578,0,0,0,0,0,1,0,0
1,1.542909668628036,0.7714548343140181,1.2190913905233631,0,0,0,1,0,0,0,0
0,2.0633218043455885,1.0816609021727943,1.7694348369546573,1,0,0,0,0,0,0,0
0,1.9779724694398608,1.4389862347199305,1.2316437245332177,0,0,0,0,1,0,0,0
1,1.205241660794533,0.7026208303972666,1.1710347173287776,0,0,1,0,0,0,0,0
1,1.6406956548397504,0.5703478274198752,0.983913045699792,0,0,0,0,0,1,0,0
1,1.8956984942753208,1.1978492471376605,0.929748745229434,0,0,0,0,1,0,0,0
0,2.3595400252235765,1.279770012611788,1.8662833543529804,0,0,0,0,0,0,0,1
1,1.6859722737863243,0.8429861368931622,1.3383102281552703,0,0,0,1,0,0,0,0
0,1.992600804797988,1.096300402398994,1.3938340039983237,0,0,0,0,0,0,1,0
0,2.20333885186756,1.5516694259337802,1.4194490432229672,0,0,0,0,1,0,0,0
1,1.608976499015866,0.704488249507933,0.8408137491798884,0,0,0,0,0,0,1,0
0,1.8264873372524733,1.0132436686262367,1.4220727810437277,0,0,0,0,0,0,0,1
1,2.0026077883197457,0.901303894159873,1.3355064902664548,0,0,0,0,0,0,0,1
0,2.131675980601983,1.5158379903009915,1.359729983834986,0,0,0,0,1,0,0,0
0,1.8998259145154424,0.9999129572577212,1.633188262096202,1,0,0,0,0,0,0,0
1,1.347574637030705,0.5737873185153525,0.622978864192254,0,0,0,0,0,0,1,0
0,1.9524538706328405,0.97622693531642,1.460378225527367,0,1,0,0,0,0,0,0
1,1.6943634720964296,1.0971817360482148,0.761969560080358,0,0,0,0,1,0,0,0
0,1.9858937966887324,0.992946898344366,1.4882448305739435,0,1,0,0,0,0,0,0
1,1.778898969612373,0.8894494848061866,1.4157491413436445,0,0,0,1,0,0,0,0
1,1.8499170971298275,1.1749585485649137,0.8915975809415231,0,0,0,0,1,0,0,0
1,1.7775437316967158,0.6887718658483579,1.0812864430805966,0,1,0,0,0,0,0,0
1,1.9683705938538607,0.9841852969269304,1.573642161544884,0,0,0,1,0,0,0,0
0,1.98469992995767,1.0923499649788349,1.3872499416313917,0,0,0,0,0,0,1,0
1,1.590101400490225,1.0450507002451124,0.6750845004085209,0,0,0,0,1,0,0,0
0,2.0065274831102657,1.2032637415551328,1.838772902591888,0,0,0,1,0,0,0,0
1,1.5747339911469658,0.787366995573483,1.2456116592891382,0,0,0,1,0,0,0,0
0,1.4199713295580745,0.8099856647790371,0.9166427746317284,0,0,0,0,0,0,1,0
1,1.5121631657418917,0.5060815828709458,0.876802638118243,0,0,0,0,0,1,0,0
0,1.9197067529870315,0.9598533764935157,1.433088960822526,0,1,0,0,0,0,0,0
0,1.843892980619358,0.9219464903096788,1.3699108171827985,0,1,0,0,0,0,0,0
0,1.861237536807249,0.9306187684036245,1.3843646140060406,0,1,0,0,0,0,0,0
1,1.7743764036298462,0.6371882018149232,1.0953136696915386,0,0,0,0,0,1,0,0
1,1.966295817755897,1.233147908877949,0.9885798481299146,0,0,0,0,1,0,0,0
1,1.6573304207394914,0.6786652103697457,1.197775350616243,1,0,0,0,0,0,0,0
1,1.9418227792212457,0.8709113896106231,1.284852316017705,0,0,0,0,0,0,0,1
1,1.6406683666792126,0.6203341833396064,0.967223638899344,0,1,0,0,0,0,0,0
0,1.821166894744753,1.0105834473723765,1.250972412287294,0,0,0,0,0,0,1,0
1,1.613720525343249,0.6068602626716246,0.9447671044527076,0,1,0,0,0,0,0,0
1,1.5932406772434091,1.0466203386217046,0.6777005643695078,0,0,0,0,1,0,0,0
1,1.7116651224991375,0.7558325612495688,0.9263876020826146,0,0,0,0,0,0,1,0
1,1.3711862594449482,0.5355931297224741,0.95932188287079,1,0,0,0,0,0,0,0
1,1.3528323002745293,0.4764161501372647,0.7273602502287746,0,1,0,0,0,0,0,0
1,2.0456661984219786,1.272833099210989,1.0547218320183156,0,0,0,0,1,0,0,0
1,1.3698673144508269,0.4349336572254134,0.7582227620423556,0,0,0,0,0,1,0,0
1,1.735593717201288,0.6677968586006442,1.0463280976677405,0,1,0,0,0,0,0,0
0,2.251071003156273,1.5755355015781367,1.459225835963561,0,0,0,0,1,0,0,0
1,1.6845930524138018,1.0922965262069009,0.7538275436781683,0,0,0,0,1,0,0,0
1,1.5192253672612657,0.8596126836306328,1.4326878060510548,0,0,1,0,0,0,0,0
0,1.6082898048408798,0.8541449024204397,1.3902415040340663,1,0,0,0,0,0,0,0
1,1.5444119941535364,1.022205997076768,0.6370099951279471,0,0,0,0,1,0,0,0
0,1.7130985251831137,0.8565492625915567,1.2609154376525946,0,1,0,0,0,0,0,0
0,1.7627748633213522,0.981387431660676,1.202312386101127,0,0,0,0,0,0,1,0
0,1.4759822753110248,0.7379911376555123,1.0633185627591872,0,1,0,0,0,0,0,0
1,1.0711168172920758,0.6355584086460379,1.0592640144100631,0,0,1,0,0,0,0,0
0,1.969827762769383,1.1849138813846916,1.8081898023078191,0,0,0,1,0,0,0,0
1,1.7348730387338231,0.7674365193669117,0.9457275322781862,0,0,0,0,0,0,1,0
1,1.7261460051563555,0.7130730025781777,1.2551216709636297,1,0,0,0,0,0,0,0
1,1.3530523334528388,0.4765261667264195,0.7275436112106992,0,1,0,0,0,0,0,0
0,1.4710606072423371,1.0355303036211687,1.6258838393686146,0,0,1,0,0,0,0,0
0,1.5049980972503505,0.8524990486251751,0.987498414375292,0,0,0,0,0,0,1,0
0,1.767310688695897,0.8336553443479483,1.3227589072465806,0,0,0,0,0,1,0,0
0,2.0277129555516527,0.9638564777758262,1.5397607962930435,0,0,0,0,0,1,0,0
1,1.5066168505613402,1.00330842528067,0.6055140421344503,0,0,0,0,1,0,0,0
1,1.6355811232460962,0.6677905616230482,1.1796509360384135,1,0,0,0,0,0,0,0
0,2.175507999630366,1.187753999815183,1.7129233330253049,0,0,0,0,0,0,0,1
0,1.551198325134037,1.0755991625670187,1.692665270945031,0,0,1,0,0,0,0,0
1,2.068508406891242,0.9342542034456212,1.3904236724093688,0,0,0,0,0,0,0,1
1,1.605292869094597,0.5526464345472986,0.9544107242454974,0,0,0,0,0,1,0,0
1,1.5147452774456729,0.7573726387228366,1.1956210645380607,0,0,0,1,0,0,0,0
0,1.6459079881585357,0.7729539940792678,1.221589990132113,0,0,0,0,0,1,0,0
0,1.5563014708724392,0.8781507354362195,1.0302512257270326,0,0,0,0,0,0,1,0
0,1.5547469047825535,0.7273734523912766,1.1456224206521275,0,0,0,0,0,1,0,0
1,1.5436492795358625,0.6218246397679313,1.1030410662798855,1,0,0,0,0,0,0,0
1,2.02541571442,0.9127078572100004,1.3545130953500002,0,0,0,0,0,0,0,1
1,1.8531374815459856,0.7765687407729928,1.3609479012883212,1,0,0,0,0,0,0,0
1,1.9857620379446728,0.9928810189723366,1.5881350316205611,0,0,0,1,0,0,0,0
1,1.7322074419671736,1.116103720983587,0.7935062016393115,0,0,0,0,1,0,0,0
1,1.6073074412874755,0.7036537206437379,0.8394228677395631,0,0,0,0,0,0,1,0
0,1.5126148843317615,0.8063074421658807,1.3105124036098013,1,0,0,0,0,0,0,0
0,1.9929530168914884,1.046476508445744,1.7107941807429068,1,0,0,0,0,0,0,0
0,1.879097578162348,0.939548789081174,1.3992479818019563,0,1,0,0,0,0,0,0
0,2.026136353816682,1.463068176908341,1.2717802948472348,0,0,0,0,1,0,0,0
1,1.5799681736812754,0.5399840868406378,0.9333068114010628,0,0,0,0,0,1,0,0
1,1.4594641940904611,0.4797320970452307,0.8328868284087176,0,0,0,0,0,1,0,0
1,1.3777346181350418,0.788867309067521,1.3147788484458682,0,0,1,0,0,0,0,0
1,1.4416047581942273,0.4708023790971136,0.818003965161856,0,0,0,0,0,1,0,0
1,1.354438787448231,0.4772193937241156,0.7286989895401927,0,1,0,0,0,0,0,0
1,1.841472123523312,0.6707360617616562,1.1512267696027605,0,0,0,0,0,1,0,0
0,1.8698198387312857,1.0349099193656428,1.4581831989427378,0,0,0,0,0,0,0,1
1,1.609248559950153,1.0546242799750765,0.6910404666251275,0,0,0,0,1,0,0,0
1,1.689549681844884,0.7447748409224423,1.074624734870737,0,0,0,0,0,0,0,1
1,1.5778088461283484,0.7889044230641743,1.2481740384402904,0,0,0,1,0,0,0,0
0,1.7518184847937717,0.9759092423968856,1.1931820706614764,0,0,0,0,0,0,1,0
1,2.127635834084317,0.9638179170421588,1.439696528403598,0,0,0,0,0,0,0,1
1,2.128656637830068,0.9643283189150338,1.4405471981917228,0,0,0,0,0,0,0,1
1,1.4460655700592464,0.5730327850296233,1.0217213083827057,1,0,0,0,0,0,0,0
0,2.276034965458864,1.588017482729432,1.4800291378823869,0,0,0,0,1,0,0,0
1,1.7999799159223149,0.7999899579611576,1.1666499299352626,0,0,0,0,0,0,0,1
1,2.0405241555223057,1.2702620777611529,1.0504367962685883,0,0,0,0,1,0,0,0
1,1.8848421683545045,0.7924210841772522,1.3873684736287537,1,0,0,0,0,0,0,0
1,1.582166145256127,0.6910830726280637,0.8184717877134394,0,0,0,0,0,0,1,0
0,2.310071320833667,1.2550356604168336,1.825059434028056,0,0,0,0,0,0,0,1
1,1.5658184550915697,0.6829092275457849,0.804848712576308,0,0,0,0,0,0,1,0
0,2.3447172523040987,1.2723586261520494,1.8539310435867489,0,0,0,0,0,0,0,1
1,1.3447852423731033,0.7723926211865517,1.2873210353109197,0,0,1,0,0,0,0,0
1,1.7087306503905395,0.7543653251952699,0.9239422086587832,0,0,0,0,0,0,1,0
0,1.7703196925726452,1.1851598462863229,1.8752664104772043,0,0,1,0,0,0,0,0
0,1.913760592114449,0.9568802960572244,1.4281338267620407,0,1,0,0,0,0,0,0
0,1.8357640766904404,1.1178820383452202,1.6964700639087005,0,0,0,1,0,0,0,0
1,1.2247063793778097,0.5123531896889048,0.520588649481508,0,0,0,0,0,0,1,0
0,2.265519039121672,1.232759519560836,1.7879325326013933,0,0,0,0,0,0,0,1
0,1.6351463377663455,0.8175731688831727,1.1959552814719543,0,1,0,0,0,0,0,0
0,1.7680804712652278,1.084040235632614,1.6400670593876898,0,0,0,1,0,0,0,0
0,1.7510733950342927,0.8755366975171462,1.2925611625285771,0,1,0,0,0,0,0,0
1,2.041430792066865,0.9207153960334332,1.367858993389055,0,0,0,0,0,0,0,1
0,2.0308426849435404,1.46542134247177,1.2757022374529503,0,0,0,0,1,0,0,0
1,1.7235440015959949,0.6117720007979975,1.052953334663329,0,0,0,0,0,1,0,0
1,1.2265272537973342,0.7132636268986672,1.1887727114977786,0,0,1,0,0,0,0,0
0,1.93415827033455,0.9670791351672748,1.445131891945458,0,1,0,0,0,0,0,0
1,1.572246545829873,1.0361232729149366,0.6602054548582279,0,0,0,0,1,0,0,0
1,1.7672207848872017,0.7836103924436008,0.9726839874060014,0,0,0,0,0,0,1,0
0,1.5489148385571518,0.7244574192785759,1.140762365464293,0,0,0,0,0,1,0,0
0,1.7775890202689233,0.8387945101344616,1.331324183557436,0,0,0,0,0,1,0,0
0,1.8130414378566413,1.0065207189283207,1.244201198213868,0,0,0,0,0,0,1,0
0,1.816055505209764,0.908027752604882,1.3467129210081368,0,1,0,0,0,0,0,0
0,1.7323016495013324,0.9661508247506662,1.1769180412511102,0,0,0,0,0,0,1,0
0,2.261811534694991,1.5809057673474955,1.4681762789124928,0,0,0,0,1,0,0,0
0,1.6451113745402712,0.8725556872701354,1.4209261454502258,1,0,0,0,0,0,0,0
1,2.195468992179645,0.9977344960898228,1.4962241601497046,0,0,0,0,0,0,0,1
0,1.897121069957724,1.3985605349788617,1.164267558298103,0,0,0,0,1,0,0,0
0,1.994753596221313,0.9973767981106564,1.4956279968510942,0,1,0,0,0,0,0,0
1,1.282240765524269,0.4411203827621345,0.6685339712702241,0,1,0,0,0,0,0,0
0,1.6374277219748177,0.8187138609874087,1.1978564349790146,0,1,0,0,0,0,0,0
0,1.205552352130178,0.9027761760650892,1.4046269601084815,0,0,1,0,0,0,0,0
0,1.6748171699503214,0.8374085849751606,1.2290143082919345,0,1,0,0,0,0,0,0
1,1.5127289252971643,0.5063644626485823,0.8772741044143036,0,0,0,0,0,1,0,0
0,1.8022603064376448,1.0011301532188224,1.235216922031371,0,0,0,0,0,0,1,0
0,1.9125608573524404,1.00628042867622,1.643800714460367,1,0,0,0,0,0,0,0
0,1.510303794397422,0.8051518971987108,1.3085864953311848,1,0,0,0,0,0,0,0
0,1.544132283894895,0.8220661419474473,1.3367769032457455,1,0,0,0,0,0,0,0
0,1.5814280112880423,0.890714005644021,1.0511900094067017,0,0,0,0,0,0,1,0
1,1.8287806780763567,1.1643903390381785,0.8739838983969641,0,0,0,0,1,0,0,0
0,1.8002969370459685,0.950148468522984,1.550247447538307,1,0,0,0,0,0,0,0
0,1.914131585102666,1.407065792551333,1.178442987585555,0,0,0,0,1,0,0,0
1,1.4685743235993147,0.6342871617996575,0.7238119363327624,0,0,0,0,0,0,1,0
0,1.9666055490725136,1.1833027745362568,1.8055046242270945,0,0,0,1,0,0,0,0
0,1.7802258460538667,0.9901129230269332,1.2168548717115557,0,0,0,0,0,0,1,0
1,1.3885860955822953,0.5442930477911476,0.9738217463185794,1,0,0,0,0,0,0,0
1,1.649377890516239,0.6246889452581196,0.9744815754301994,0,1,0,0,0,0,0,0
0,1.7253497715839663,0.9126748857919832,1.487791476319972,1,0,0,0,0,0,0,0
0,2.371906522957884,1.2859532614789415,1.8765887691315688,0,0,0,0,0,0,0,1
0,1.844742618282316,0.922371309141158,1.3706188485685966,0,1,0,0,0,0,0,0
0,1.7318316257774289,0.8159158128887143,1.2931930214811906,0,0,0,0,0,1,0,0
0,1.885071778622883,0.9925358893114414,1.6208931488524023,1,0,0,0,0,0,0,0
0,1.5386842052059089,0.8693421026029542,1.015570171004924,0,0,0,0,0,0,1,0
1,1.6115480065809318,0.555774003290466,0.9596233388174432,0,0,0,0,0,1,0,0
0,1.8480702198252184,0.9740351099126092,1.5900585165210157,1,0,0,0,0,0,0,0
0,1.52569173363176,0.76284586681588,1.1047431113598,0,1,0,0,0,0,0,0
1,2.1935679670638306,0.9967839835319156,1.4946399725531925,0,0,0,0,0,0,0,1
0,1.8625473222474933,0.9312736611237464,1.385456101872911,0,1,0,0,0,0,0,0
0,1.639866528604332,0.819933264302166,1.1998887738369437,0,1,0,0,0,0,0,0
0,1.908689609720808,1.054344804860404,1.49057467476734,0,0,0,0,0,0,0,1
1,1.7926124027629644,0.6463062013814822,1.1105103356358037,0,0,0,0,0,1,0,0
0,1.9721441224473784,0.9860720612236892,1.476786768706149,0,1,0,0,0,0,0,0
1,1.5645234228970466,0.5322617114485233,0.9204361857475388,0,0,0,0,0,1,0,0
0,1.7666997397387925,1.0833498698693962,1.6389164497823272,0,0,0,1,0,0,0,0
1,1.6451972346757031,0.7225986173378517,0.8709976955630861,0,0,0,0,0,0,1,0
0,1.5741202973039343,0.7870601486519673,1.1451002477532788,0,1,0,0,0,0,0,0
1,1.4890395251565485,0.5945197625782742,1.057532937630457,1,0,0,0,0,0,0,0
1,1.5123420641219285,0.5561710320609643,0.8602850534349405,0,1,0,0,0,0,0,0
0,1.908599708496032,0.9042998542480156,1.4404997570800262,0,0,0,0,0,1,0,0
0,2.390384134909424,1.2951920674547122,1.8919867790911868,0,0,0,0,0,0,0,1
0,1.986613013575336,0.943306506787668,1.5055108446461136,0,0,0,0,0,1,0,0
0,1.990498975689929,1.0952494878449643,1.3920824797416076,0,0,0,0,0,0,1,0
0,2.299670313795178,1.599835156897589,1.4997252614959815,0,0,0,0,1,0,0,0
0,1.959349699775164,1.079674849887582,1.532791416479303,0,0,0,0,0,0,0,1
0,2.1776903048138445,1.5388451524069222,1.398075254011537,0,0,0,0,1,0,0,0
0,1.6746523589965383,0.7873261794982691,1.2455436324971152,0,0,0,0,0,1,0,0
1,1.4424600810248838,0.571230040512442,1.0187167341874033,1,0,0,0,0,0,0,0
0,1.5308992091628246,0.7154496045814123,1.1257493409690205,0,0,0,0,0,1,0,0
1,1.3650248243759018,0.532512412187951,0.954187353646585,1,0,0,0,0,0,0,0
0,1.4402562395779273,0.8201281197889636,0.9335468663149392,0,0,0,0,0,0,1,0
1,1.8372668326703885,0.9186334163351944,1.464389027225324,0,0,0,1,0,0,0,0
1,1.5754370661907993,0.8877185330953996,1.4795308884923328,0,0,1,0,0,0,0,0
0,1.9229905772494928,1.0614952886247464,1.5024921477079105,0,0,0,0,0,0,0,1
0,2.121797895171664,1.1608989475858318,1.6681649126430529,0,0,0,0,0,0,0,1
1,1.747111369886698,1.123555684943349,0.8059261415722485,0,0,0,0,1,0,0,0
1,1.5341548318106812,0.8670774159053406,1.445129026508901,0,0,1,0,0,0,0,0
0,2.108045266665404,1.154022633332702,1.6567043888878363,0,0,0,0,0,0,0,1
0,2.015415353476635,1.2077076767383177,1.846179461230529,0,0,0,1,0,0,0,0
0,2.3912068312123864,1.2956034156061933,1.8926723593436552,0,0,0,0,0,0,0,1
1,1.4996269491594243,0.5998134745797122,1.066355790966187,1,0,0,0,0,0,0,0
1,1.6116792926208596,1.0558396463104298,0.6930660771840498,0,0,0,0,1,0,0,0
0,2.058146414327993,1.4790732071639967,1.298455345273328,0,0,0,0,1,0,0,0
1,1.4395561593854556,0.4697780796927278,0.8162967994878795,0,0,0,0,0,1,0,0
0,2.09170419246293,1.145852096231465,1.6430868270524417,0,0,0,0,0,0,0,1
0,1.6209862292520392,0.8104931146260195,1.184155191043366,0,1,0,0,0,0,0,0
1,1.350719569176143,0.4253597845880718,0.7422663076467861,0,0,0,0,0,1,0,0
0,1.8393276170880903,1.3696638085440451,1.1161063475734083,0,0,0,0,1,0,0,0
0,1.503518836732297,0.8017594183661484,1.3029323639435808,1,0,0,0,0,0,0,0
1,1.2138868990886995,0.7069434495443497,1.1782390825739162,0,0,1,0,0,0,0,0
0,1.7710372906552745,0.8855186453276371,1.3091977422127288,0,1,0,0,0,0,0,0
0,1.5019228020449784,1.0509614010224892,1.6516023350374818,0,0,1,0,0,0,0,0
1,1.380970909456589,0.7904854547282945,1.3174757578804908,0,0,1,0,0,0,0,0
1,1.7213996447710815,0.6606998223855408,1.0344997039759014,0,1,0,0,0,0,0,0
1,1.7803160543430974,0.7901580271715489,1.150263378619248,0,0,0,0,0,0,0,1
1,1.3605472033954515,0.7802736016977259,1.300456002829543,0,0,1,0,0,0,0,0
0,1.98588240370892,1.0929412018544595,1.3882353364240996,0,0,0,0,0,0,1,0
1,1.7449595315799922,0.6724797657899961,1.054132942983327,0,1,0,0,0,0,0,0
0,1.8178578842216644,1.008928942110832,1.2482149035180536,0,0,0,0,0,0,1,0
0,1.9132748002894848,1.4066374001447424,1.1777290002412373,0,0,0,0,1,0,0,0
1,1.611780675446174,0.6058903377230871,0.9431505628718118,0,1,0,0,0,0,0,0
0,1.7918867000503735,1.3459433500251867,1.076572250041978,0,0,0,0,1,0,0,0
0,1.9084902539721216,0.9042451269860609,1.440408544976768,0,0,0,0,0,1,0,0
0,1.5799259544819773,0.7399629772409886,1.1666049620683143,0,0,0,0,0,1,0,0
0,1.650300854817564,0.7751504274087819,1.22525071234797,0,0,0,0,0,1,0,0
1,1.4627622080115674,0.8313811040057837,1.3856351733429728,0,0,1,0,0,0,0,0
1,1.8134036298789693,0.8067018149394849,1.1778363582324745,0,0,0,0,0,0,0,1
0,1.6322983149450754,1.0161491574725376,1.5269152624542297,0,0,0,1,0,0,0,0
1,1.694507511206366,0.7472537556031831,0.9120895926719718,0,0,0,0,0,0,1,0
0,1.803892850268316,1.001946425134158,1.4032440418902632,0,0,0,0,0,0,0,1
0,1.4746496204293196,1.0373248102146595,1.6288746836910994,0,0,1,0,0,0,0,0
1,1.6394391783974749,0.6697195891987373,1.1828659819978955,1,0,0,0,0,0,0,0
1,1.5152162890916987,0.5576081445458494,0.8626802409097492,0,1,0,0,0,0,0,0
0,1.5540560396928047,1.0770280198464024,1.6950466997440037,0,0,1,0,0,0,0,0
0,2.196803585033149,1.1984017925165749,1.7306696541942912,0,0,0,0,0,0,0,1
1,1.8530360016709968,0.7765180008354984,1.3608633347258308,1,0,0,0,0,0,0,0
0,1.842412061717688,1.121206030858844,1.7020100514314067,0,0,0,1,0,0,0,0
0,1.831446280120805,0.8657231400604026,1.3762052334340045,0,0,0,0,0,1,0,0
0,1.7012289649361465,0.800614482468073,1.2676908041134551,0,0,0,0,0,1,0,0
0,1.9373354256898496,1.0186677128449246,1.6644461880748749,1,0,0,0,0,0,0,0
0,2.21828481029544,1.2091424051477198,1.7485706752461994,0,0,0,0,0,0,0,1
1,1.882343999576416,0.7911719997882082,1.3852866663136802,1,0,0,0,0,0,0,0
0,1.9694993021084044,1.084749651054202,1.54124941842367,0,0,0,0,0,0,0,1
0,1.6830569886921078,0.8915284943460537,1.4525474905767564,1,0,0,0,0,0,0,0
0,2.12057131971348,1.2602856598567398,1.933809433094566,0,0,0,1,0,0,0,0
1,1.599065104260997,0.6495325521304983,1.1492209202174972,1,0,0,0,0,0,0,0
1,1.9684544427854207,0.8842272213927106,1.307045368987851,0,0,0,0,0,0,0,1
1,1.7978933197060922,0.6989466598530462,1.0982444330884102,0,1,0,0,0,0,0,0
1,1.998944355546272,1.2494721777731357,1.0157869629552263,0,0,0,0,1,0,0,0
0,1.984087010248844,1.0420435051244217,1.703405841874036,1,0,0,0,0,0,0,0
1,1.8883925149375231,0.7941962574687617,1.3903270957812697,1,0,0,0,0,0,0,0
0,1.644997686224749,0.7724988431123744,1.2208314051872908,0,0,0,0,0,1,0,0
1,1.6822619715246687,0.6411309857623344,1.0018849762705573,0,1,0,0,0,0,0,0
1,2.069175986294775,0.9345879931473878,1.3909799885789795,0,0,0,0,0,0,0,1
0,2.147368343105746,1.523684171552873,1.372806952588122,0,0,0,0,1,0,0,0
1,1.4812607792787034,0.6406303896393517,0.7343839827322529,0,0,0,0,0,0,1,0
0,1.918769818893214,0.959384909446607,1.4323081824110118,0,1,0,0,0,0,0,0
1,1.3401946566375085,0.5200973283187543,0.9334955471979238,1,0,0,0,0,0,0,0
0,1.9795417951194867,0.9897708975597432,1.4829514959329055,0,1,0,0,0,0,0,0
1,1.6088246422692762,0.8044123211346381,1.2740205352243967,0,0,0,1,0,0,0,0
1,1.79596657981118,0.74798328990559,1.3133054831759834,1,0,0,0,0,0,0,0
1,1.5093200330771064,0.6046600165385532,1.074433360897589,1,0,0,0,0,0,0,0
1,2.1645993566950583,0.9822996783475292,1.4704994639125486,0,0,0,0,0,0,0,1
0,1.683022956832334,1.041511478416167,1.5691857973602783,0,0,0,1,0,0,0,0
0,1.833703522340128,0.9168517611700636,1.361419601950106,0,1,0,0,0,0,0,0
1,1.3050708976374763,0.4025354488187382,0.7042257480312302,0,0,0,0,0,1,0,0
1,1.8439557421585693,1.1719778710792847,0.8866297851321416,0,0,0,0,1,0,0,0
1,1.7792945630626706,0.7896472815313355,0.9827454692188924,0,0,0,0,0,0,1,0
1,2.0523215310615326,1.2761607655307663,1.0602679425512775,0,0,0,0,1,0,0,0
0,1.517784043591034,0.7088920217955168,1.1148200363258616,0,0,0,0,0,1,0,0
1,1.4898040787501607,0.7449020393750805,1.1748367322918003,0,0,0,1,0,0,0,0
0,2.260207016411053,1.2301035082055265,1.7835058470092109,0,0,0,0,0,0,0,1
1,1.6306959771498233,0.6653479885749116,1.1755799809581862,1,0,0,0,0,0,0,0
0,1.811610041587973,0.9058050207939864,1.3430083679899774,0,1,0,0,0,0,0,0
0,2.0376495363795555,1.0688247681897776,1.748041280316296,1,0,0,0,0,0,0,0
0,1.6463174683680295,0.9231587341840148,1.105264556973358,0,0,0,0,0,0,1,0
1,1.833184618929163,0.7665923094645815,1.3443205157743026,1,0,0,0,0,0,0,0
1,1.5605782867447209,1.0302891433723602,0.6504819056206006,0,0,0,0,1,0,0,0
0,1.5206615817879134,0.7103307908939567,1.1172179848232613,0,0,0,0,0,1,0,0
0,1.7594989240203,0.97974946201015,1.1995824366835832,0,0,0,0,0,0,1,0
0,2.382663305018853,1.2913316525094265,1.885552754182377,0,0,0,0,0,0,0,1
0,1.4185168207751304,1.0092584103875653,1.582097350645942,0,0,1,0,0,0,0,0
0,1.521325483858679,1.0606627419293395,1.667771236548899,0,0,1,0,0,0,0,0
0,1.809409055890712,0.904704527945356,1.34117421324226,0,1,0,0,0,0,0,0
0,2.249922368361215,1.5749611841806077,1.4582686403010126,0,0,0,0,1,0,0,0
0,1.880681447222404,1.1403407236112018,1.7339012060186696,0,0,0,1,0,0,0,0
1,1.4892666796491387,0.5946333398245693,1.0577222330409488,1,0,0,0,0,0,0,0
1,1.9284325983932744,1.2142162991966372,0.9570271653277288,0,0,0,0,1,0,0,0
0,1.7243631331759948,1.3121815665879974,1.0203026109799955,0,0,0,0,1,0,0,0
0,1.3681320921664222,0.9840660460832112,1.5401100768053515,0,0,1,0,0,0,0,0
1,1.3195157076947512,0.5097578538473756,0.916263089745626,1,0,0,0,0,0,0,0
0,1.959637090012408,1.079818545006204,1.3663642416770068,0,0,0,0,0,0,1,0
